"name","credits","difficulty","complexity","blocking","delay","centrality","reachability","term_complexity","term_blocking","term_delay","term_centrality","term_reachability","free","edges","gradRate3","gradRate4","gradRate5","gradRate6","gradRate7","averageTTD"
"119.json","18","25.0","28","10","18","25","10","49","13","36","50","13","2","6","0.0","0.0","0.01","0.02","0.05","16.5792"
"12.json","18","25.0","11","2","9","4","2","24","4","20","10","4","4","2","0.01","0.02","0.07","0.12","0.2","11.594"
"120.json","18","25.0","19","5","14","11","5","33","6","27","20","6","3","4","0.0","0.01","0.03","0.06","0.11","13.7324"
"121.json","18","25.0","26","8","18","19","8","46","10","36","37","10","2","5","0.0","0.0","0.01","0.03","0.05","15.794578067439998"
"122.json","18","25.0","23","7","16","17","7","39","9","30","33","9","3","5","0.0","0.01","0.02","0.04","0.07","15.19"
"123.json","18","25.0","28","10","18","25","10","49","13","36","50","13","2","6","0.0","0.0","0.01","0.02","0.04","16.5374"
"124.json","18","25.0","23","7","16","16","7","42","9","33","31","9","2","5","0.0","0.0","0.01","0.04","0.07","14.847"
"125.json","18","25.0","27","9","18","22","9","48","12","36","44","12","2","6","0.0","0.0","0.01","0.02","0.05","16.1686"
"126.json","18","25.0","27","9","18","22","9","48","12","36","44","12","2","6","0.0","0.0","0.01","0.03","0.05","16.063369400000003"
"127.json","18","25.0","29","11","18","28","11","51","15","36","57","15","2","7","0.0","0.0","0.01","0.02","0.04","16.7116"
"128.json","18","25.0","9","1","8","2","1","16","1","15","3","1","5","1","0.0","0.02","0.07","0.13","0.2","11.395"
"129.json","18","25.0","12","2","10","4","2","23","3","20","8","3","4","2","0.0","0.02","0.06","0.12","0.19","11.71182452"
"13.json","18","25.0","13","3","10","6","3","28","6","22","15","6","4","3","0.0","0.02","0.04","0.09","0.16","12.4158"
"130.json","18","25.0","12","2","10","4","2","23","3","20","8","3","4","2","0.0","0.02","0.06","0.11","0.19","11.8342"
"131.json","18","25.0","14","3","11","6","3","28","5","23","13","5","3","3","0.01","0.02","0.05","0.1","0.18","12.2018"
"132.json","18","25.0","15","3","12","7","3","28","4","24","14","4","4","2","0.0","0.01","0.04","0.09","0.15","12.8974"
"133.json","18","25.0","17","4","13","9","4","32","6","26","19","6","4","3","0.0","0.01","0.03","0.06","0.12","13.3976"
"134.json","18","25.0","18","4","14","9","4","35","6","29","19","6","3","3","0.0","0.01","0.03","0.06","0.12","13.500379480000001"
"135.json","18","25.0","19","5","14","11","5","37","8","29","24","8","3","4","0.0","0.01","0.03","0.06","0.11","13.778879519999998"
"136.json","18","25.0","15","3","12","7","3","28","4","24","14","4","4","2","0.0","0.01","0.04","0.08","0.14","13.0045"
"137.json","18","25.0","18","4","14","9","4","35","6","29","19","6","3","3","0.0","0.01","0.03","0.07","0.13","13.5324"
"138.json","18","25.0","17","4","13","9","4","32","6","26","19","6","4","3","0.0","0.01","0.03","0.07","0.11","13.5358009"
"139.json","18","25.0","19","5","14","11","5","37","8","29","24","8","3","4","0.0","0.01","0.03","0.06","0.11","13.681106479999999"
"14.json","18","25.0","13","3","10","6","3","28","6","22","15","6","4","3","0.0","0.02","0.04","0.09","0.16","12.3718"
"140.json","18","25.0","19","5","14","12","5","37","7","30","25","7","3","3","0.0","0.01","0.03","0.06","0.1","14.193"
"141.json","18","25.0","21","6","15","14","6","41","9","32","30","9","3","4","0.0","0.01","0.02","0.05","0.09","14.518874359999998"
"142.json","18","25.0","21","6","15","14","6","41","9","32","30","9","3","4","0.0","0.01","0.02","0.05","0.09","14.4434386"
"143.json","18","25.0","22","7","15","16","7","43","11","32","35","11","3","5","0.0","0.0","0.02","0.05","0.08","14.7609"
"144.json","18","25.0","12","2","10","4","2","20","2","18","6","2","4","2","0.0","0.02","0.06","0.12","0.19","11.879536221296"
"145.json","18","25.0","18","4","14","9","4","32","5","27","17","5","3","3","0.0","0.01","0.03","0.07","0.11","13.690346480000002"
"146.json","18","25.0","18","4","14","9","4","32","5","27","17","5","3","3","0.0","0.01","0.03","0.06","0.12","13.45797590724426"
"147.json","18","25.0","22","6","16","14","6","41","8","33","28","8","2","4","0.0","0.01","0.02","0.04","0.08","14.675488687719998"
"148.json","18","25.0","18","4","14","9","4","32","5","27","17","5","3","3","0.0","0.01","0.03","0.07","0.12","13.592"
"149.json","18","25.0","22","6","16","14","6","38","8","30","28","8","3","4","0.0","0.0","0.02","0.04","0.08","14.662935097737543"
"15.json","18","25.0","14","4","10","8","4","30","8","22","20","8","4","4","0.0","0.01","0.04","0.08","0.13","12.971"
"150.json","18","25.0","24","6","18","14","6","44","8","36","28","8","2","4","0.0","0.0","0.01","0.03","0.06","15.190732587019546"
"151.json","18","25.0","26","8","18","19","8","47","11","36","39","11","2","5","0.0","0.0","0.01","0.02","0.05","15.7437"
"152.json","18","25.0","18","4","14","9","4","32","5","27","17","5","3","3","0.0","0.01","0.03","0.06","0.11","13.609707160179997"
"153.json","18","25.0","24","6","18","14","6","44","8","36","28","8","2","4","0.0","0.0","0.01","0.03","0.06","15.238838146517402"
"154.json","18","25.0","22","6","16","14","6","38","8","30","28","8","3","4","0.0","0.01","0.02","0.04","0.09","14.8392"
"155.json","18","25.0","26","8","18","19","8","47","11","36","39","11","2","5","0.0","0.0","0.01","0.03","0.05","15.8292"
"156.json","18","25.0","22","6","16","14","6","41","8","33","28","8","2","4","0.0","0.0","0.02","0.04","0.08","14.76295218"
"157.json","18","25.0","26","8","18","19","8","47","11","36","39","11","2","5","0.0","0.0","0.01","0.03","0.05","15.760400521797644"
"158.json","18","25.0","26","8","18","19","8","47","11","36","39","11","2","5","0.0","0.0","0.01","0.02","0.05","15.794352590435999"
"159.json","18","25.0","28","10","18","24","10","50","14","36","50","14","2","6","0.0","0.0","0.01","0.02","0.04","16.289"
"16.json","18","25.0","9","1","8","2","1","16","1","15","3","1","5","1","0.01","0.02","0.06","0.13","0.21","11.3586"
"160.json","18","25.0","11","2","9","4","2","18","2","16","6","2","5","2","0.0","0.02","0.05","0.11","0.19","11.7572"
"161.json","18","25.0","14","3","11","6","3","25","4","21","11","4","4","3","0.0","0.02","0.05","0.09","0.17","12.2678"
"162.json","18","25.0","14","3","11","6","3","25","4","21","11","4","4","3","0.01","0.02","0.05","0.1","0.17","12.1484"
"163.json","18","25.0","16","4","12","8","4","30","6","24","16","6","3","4","0.0","0.02","0.04","0.09","0.15","12.66165356"
"164.json","18","25.0","19","5","14","12","5","32","6","26","23","6","4","3","0.0","0.01","0.02","0.06","0.1","14.3108"
"165.json","18","25.0","21","6","15","14","6","36","8","28","28","8","4","4","0.0","0.0","0.02","0.05","0.09","14.575932330712002"
"166.json","18","25.0","22","6","16","14","6","39","8","31","28","8","3","4","0.0","0.0","0.02","0.04","0.08","14.826062160000001"
"167.json","18","25.0","23","7","16","16","7","41","10","31","33","10","3","5","0.0","0.01","0.02","0.04","0.08","14.683671720000001"
"168.json","18","25.0","19","5","14","12","5","32","6","26","23","6","4","3","0.0","0.01","0.02","0.05","0.1","14.220165212431999"
"169.json","18","25.0","22","6","16","14","6","39","8","31","28","8","3","4","0.0","0.0","0.02","0.04","0.08","14.792336734344001"
"17.json","18","25.0","15","3","12","7","3","28","4","24","14","4","4","2","0.0","0.01","0.03","0.07","0.13","13.03382354512"
"170.json","18","25.0","21","6","15","14","6","36","8","28","28","8","4","4","0.0","0.0","0.02","0.04","0.09","14.314244033042486"
"171.json","18","25.0","23","7","16","16","7","41","10","31","33","10","3","5","0.0","0.0","0.02","0.04","0.08","14.878838"
"172.json","18","25.0","24","8","16","20","8","42","10","32","40","10","3","4","0.0","0.0","0.01","0.03","0.06","15.56"
"173.json","18","25.0","26","9","17","22","9","46","12","34","45","12","3","5","0.0","0.0","0.01","0.03","0.05","15.872"
"174.json","18","25.0","26","9","17","22","9","46","12","34","45","12","3","5","0.0","0.0","0.01","0.02","0.05","15.87815348"
"175.json","18","25.0","27","10","17","24","10","48","14","34","50","14","3","6","0.0","0.0","0.01","0.03","0.06","15.9041744"
"176.json","18","25.0","13","3","10","6","3","21","3","18","9","3","4","3","0.0","0.02","0.05","0.11","0.18","12.0663"
"177.json","18","25.0","19","5","14","11","5","33","6","27","20","6","3","4","0.0","0.01","0.03","0.07","0.11","13.729338069296"
"178.json","18","25.0","19","5","14","11","5","33","6","27","20","6","3","4","0.0","0.01","0.03","0.06","0.11","13.759613260000002"
"179.json","18","25.0","23","7","16","16","7","42","9","33","31","9","2","5","0.0","0.0","0.02","0.04","0.08","14.8422"
"18.json","18","25.0","15","3","12","7","3","28","4","24","14","4","4","2","0.0","0.01","0.04","0.08","0.14","13.0776"
"180.json","18","25.0","21","6","15","14","6","35","7","28","26","7","3","4","0.0","0.01","0.02","0.05","0.08","14.586062848806609"
"181.json","18","25.0","23","7","16","17","7","39","9","30","33","9","3","5","0.0","0.0","0.02","0.04","0.07","15.0621"
"182.json","18","25.0","26","8","18","19","8","46","10","36","37","10","2","5","0.0","0.0","0.01","0.02","0.05","15.7481"
"183.json","18","25.0","27","9","18","22","9","48","12","36","44","12","2","6","0.0","0.0","0.01","0.02","0.05","16.2599"
"184.json","18","25.0","21","6","15","14","6","35","7","28","26","7","3","4","0.0","0.01","0.02","0.05","0.09","14.4601"
"185.json","18","25.0","26","8","18","19","8","46","10","36","37","10","2","5","0.0","0.0","0.01","0.02","0.05","15.583765840000002"
"186.json","18","25.0","23","7","16","17","7","39","9","30","33","9","3","5","0.0","0.0","0.02","0.04","0.07","14.9954"
"187.json","18","25.0","27","9","18","22","9","48","12","36","44","12","2","6","0.0","0.0","0.01","0.02","0.05","16.0476"
"188.json","18","25.0","26","9","17","22","9","45","11","34","43","11","2","5","0.0","0.0","0.01","0.03","0.06","15.81679908"
"189.json","18","25.0","28","10","18","25","10","49","13","36","50","13","2","6","0.0","0.0","0.01","0.02","0.04","16.51471584"
"19.json","18","25.0","19","5","14","12","5","37","7","30","25","7","3","3","0.0","0.01","0.02","0.05","0.1","14.1352"
"190.json","18","25.0","28","10","18","25","10","49","13","36","50","13","2","6","0.0","0.0","0.01","0.02","0.05","16.369"
"191.json","18","25.0","29","11","18","28","11","51","15","36","57","15","2","7","0.0","0.0","0.01","0.02","0.04","16.8054"
"192.json","18","25.0","11","2","9","4","2","19","2","17","6","2","4","2","0.0","0.02","0.05","0.11","0.19","11.7964"
"193.json","18","25.0","17","4","13","9","4","31","5","26","17","5","3","3","0.0","0.01","0.03","0.07","0.13","13.41374586761386"
"194.json","18","25.0","17","4","13","9","4","31","5","26","17","5","3","3","0.0","0.01","0.03","0.07","0.13","13.467959279999999"
"195.json","18","25.0","21","6","15","14","6","40","8","32","28","8","2","4","0.0","0.01","0.02","0.05","0.1","14.38991721256976"
"196.json","18","25.0","17","4","13","9","4","31","5","26","17","5","3","3","0.0","0.01","0.03","0.08","0.13","13.3428"
"197.json","18","25.0","19","5","14","12","5","35","7","28","24","7","3","4","0.0","0.01","0.03","0.06","0.1","14.1136"
"198.json","18","25.0","22","6","16","14","6","42","8","34","28","8","2","4","0.0","0.01","0.02","0.04","0.08","14.8272"
"199.json","18","25.0","23","7","16","17","7","44","10","34","35","10","2","5","0.0","0.0","0.01","0.04","0.07","15.1051"
"2.json","18","25.0","9","1","8","2","1","19","2","17","5","2","5","1","0.0","0.02","0.05","0.1","0.18","11.7824"
"20.json","18","25.0","12","2","10","4","2","23","3","20","8","3","4","2","0.0","0.02","0.06","0.12","0.2","11.6727"
"200.json","18","25.0","17","4","13","9","4","31","5","26","17","5","3","3","0.0","0.01","0.03","0.08","0.13","13.288882749173522"
"201.json","18","25.0","22","6","16","14","6","42","8","34","28","8","2","4","0.0","0.0","0.02","0.05","0.09","14.6774"
"202.json","18","25.0","19","5","14","12","5","35","7","28","24","7","3","4","0.0","0.01","0.02","0.05","0.1","14.1754"
"203.json","18","25.0","23","7","16","17","7","44","10","34","35","10","2","5","0.0","0.0","0.02","0.04","0.07","15.21895208010436"
"204.json","18","25.0","21","6","15","14","6","40","8","32","28","8","2","4","0.0","0.01","0.02","0.05","0.1","14.3526"
"205.json","18","25.0","23","7","16","17","7","44","10","34","35","10","2","5","0.0","0.0","0.02","0.04","0.07","15.18"
"206.json","18","25.0","23","7","16","17","7","44","10","34","35","10","2","5","0.0","0.0","0.01","0.04","0.07","15.105470519999999"
"207.json","18","25.0","24","8","16","20","8","46","12","34","42","12","2","6","0.0","0.0","0.01","0.03","0.06","15.6598"
"208.json","18","25.0","13","3","10","6","3","21","3","18","9","3","4","3","0.0","0.02","0.05","0.1","0.18","12.0906"
"209.json","18","25.0","21","6","15","14","6","35","7","28","26","7","3","4","0.0","0.01","0.02","0.05","0.09","14.4885"
"21.json","18","25.0","17","4","13","9","4","32","6","26","19","6","4","3","0.0","0.01","0.03","0.07","0.12","13.5174"
"210.json","18","25.0","21","6","15","14","6","35","7","28","26","7","3","4","0.0","0.01","0.02","0.04","0.09","14.500897700000001"
"211.json","18","25.0","26","9","17","22","9","45","11","34","43","11","2","5","0.0","0.0","0.01","0.02","0.05","15.841"
"212.json","18","25.0","19","5","14","11","5","33","6","27","20","6","3","4","0.0","0.01","0.03","0.06","0.11","13.7072"
"213.json","18","25.0","23","7","16","17","7","39","9","30","33","9","3","5","0.0","0.0","0.02","0.04","0.07","15.058"
"214.json","18","25.0","26","8","18","19","8","46","10","36","37","10","2","5","0.0","0.0","0.01","0.03","0.06","15.6767"
"215.json","18","25.0","28","10","18","25","10","49","13","36","50","13","2","6","0.0","0.0","0.01","0.02","0.04","16.307102943167997"
"216.json","18","25.0","19","5","14","11","5","33","6","27","20","6","3","4","0.0","0.01","0.03","0.06","0.1","13.8044"
"217.json","18","25.0","26","8","18","19","8","46","10","36","37","10","2","5","0.0","0.0","0.01","0.03","0.05","15.6857"
"218.json","18","25.0","23","7","16","17","7","39","9","30","33","9","3","5","0.0","0.0","0.02","0.04","0.07","15.3496"
"219.json","18","25.0","28","10","18","25","10","49","13","36","50","13","2","6","0.0","0.0","0.01","0.02","0.05","16.343073800000003"
"22.json","18","25.0","18","4","14","9","4","35","6","29","19","6","3","3","0.0","0.01","0.03","0.07","0.12","13.5668"
"220.json","18","25.0","23","7","16","16","7","42","9","33","31","9","2","5","0.0","0.0","0.02","0.04","0.08","14.7354"
"221.json","18","25.0","27","9","18","22","9","48","12","36","44","12","2","6","0.0","0.0","0.01","0.02","0.05","16.0228"
"222.json","18","25.0","27","9","18","22","9","48","12","36","44","12","2","6","0.0","0.0","0.01","0.02","0.05","16.051747080000002"
"223.json","18","25.0","29","11","18","28","11","51","15","36","57","15","2","7","0.0","0.0","0.01","0.02","0.05","16.60934232"
"224.json","18","25.0","13","3","10","6","3","21","3","18","9","3","4","3","0.0","0.02","0.05","0.11","0.18","11.9694"
"225.json","18","25.0","19","5","14","11","5","33","6","27","20","6","3","4","0.0","0.01","0.03","0.07","0.11","13.732057776549834"
"226.json","18","25.0","19","5","14","11","5","33","6","27","20","6","3","4","0.0","0.01","0.03","0.06","0.11","13.65559388"
"227.json","18","25.0","23","7","16","16","7","42","9","33","31","9","2","5","0.0","0.01","0.02","0.04","0.08","14.797610349415999"
"228.json","18","25.0","21","6","15","14","6","35","7","28","26","7","3","4","0.0","0.01","0.02","0.05","0.1","14.432331118776"
"229.json","18","25.0","23","7","16","17","7","39","9","30","33","9","3","5","0.0","0.0","0.01","0.03","0.07","15.313811600000001"
"23.json","18","25.0","21","6","15","14","6","41","9","32","30","9","3","4","0.0","0.01","0.02","0.05","0.09","14.4046"
"230.json","18","25.0","26","8","18","19","8","46","10","36","37","10","2","5","0.0","0.0","0.01","0.02","0.05","15.86133714"
"231.json","18","25.0","27","9","18","22","9","48","12","36","44","12","2","6","0.0","0.0","0.01","0.02","0.05","16.176286466223754"
"232.json","18","25.0","21","6","15","14","6","35","7","28","26","7","3","4","0.0","0.01","0.02","0.05","0.09","14.5084"
"233.json","18","25.0","26","8","18","19","8","46","10","36","37","10","2","5","0.0","0.0","0.01","0.02","0.05","15.895172267428"
"234.json","18","25.0","23","7","16","17","7","39","9","30","33","9","3","5","0.0","0.0","0.02","0.04","0.07","15.2366"
"235.json","18","25.0","27","9","18","22","9","48","12","36","44","12","2","6","0.0","0.0","0.01","0.03","0.05","16.0542"
"236.json","18","25.0","26","9","17","22","9","45","11","34","43","11","2","5","0.0","0.0","0.01","0.03","0.06","15.88584732"
"237.json","18","25.0","28","10","18","25","10","49","13","36","50","13","2","6","0.0","0.0","0.01","0.02","0.04","16.48426142058863"
"238.json","18","25.0","28","10","18","25","10","49","13","36","50","13","2","6","0.0","0.0","0.01","0.02","0.05","16.427577169463998"
"239.json","18","25.0","29","11","18","28","11","51","15","36","57","15","2","7","0.0","0.0","0.01","0.02","0.04","16.641921868464003"
"24.json","18","25.0","12","2","10","4","2","23","3","20","8","3","4","2","0.0","0.02","0.06","0.11","0.19","11.7635"
"240.json","18","25.0","14","4","10","8","4","22","4","18","12","4","4","4","0.0","0.02","0.05","0.1","0.17","12.2536"
"241.json","18","25.0","22","7","15","16","7","36","8","28","29","8","3","5","0.0","0.01","0.02","0.04","0.08","14.703959522069884"
"242.json","18","25.0","22","7","15","16","7","36","8","28","29","8","3","5","0.0","0.01","0.02","0.05","0.09","14.75225072"
"243.json","18","25.0","27","10","17","24","10","46","12","34","46","12","2","6","0.0","0.0","0.01","0.03","0.05","15.9704"
"244.json","18","25.0","22","7","15","16","7","36","8","28","29","8","3","5","0.0","0.0","0.02","0.04","0.08","14.6936"
"245.json","18","25.0","24","8","16","20","8","40","10","30","38","10","3","6","0.0","0.0","0.01","0.03","0.06","15.5214"
"246.json","18","25.0","28","10","18","24","10","48","12","36","46","12","2","6","0.0","0.0","0.01","0.02","0.04","16.37016108"
"247.json","18","25.0","29","11","18","28","11","50","14","36","55","14","2","7","0.0","0.0","0.01","0.02","0.04","16.67292838437369"
"248.json","18","25.0","22","7","15","16","7","36","8","28","29","8","3","5","0.0","0.01","0.02","0.04","0.08","14.6084"
"249.json","18","25.0","28","10","18","24","10","48","12","36","46","12","2","6","0.0","0.0","0.01","0.02","0.04","16.18959408"
"25.json","18","25.0","18","4","14","9","4","35","6","29","19","6","3","3","0.0","0.01","0.03","0.07","0.12","13.5472"
"250.json","18","25.0","24","8","16","20","8","40","10","30","38","10","3","6","0.0","0.01","0.02","0.04","0.07","15.5198"
"251.json","18","25.0","29","11","18","28","11","50","14","36","55","14","2","7","0.0","0.0","0.01","0.02","0.04","16.6496"
"252.json","18","25.0","27","10","17","24","10","46","12","34","46","12","2","6","0.0","0.0","0.01","0.03","0.06","16.1042"
"253.json","18","25.0","29","11","18","28","11","50","14","36","55","14","2","7","0.0","0.0","0.01","0.02","0.04","16.693934585676875"
"254.json","18","25.0","29","11","18","28","11","50","14","36","55","14","2","7","0.0","0.0","0.01","0.02","0.04","16.78842084"
"255.json","18","25.0","30","12","18","32","12","52","16","36","64","16","2","8","0.0","0.0","0.01","0.02","0.04","17.172"
"26.json","18","25.0","17","4","13","9","4","32","6","26","19","6","4","3","0.0","0.01","0.03","0.07","0.12","13.446360879999999"
"27.json","18","25.0","21","6","15","14","6","41","9","32","30","9","3","4","0.0","0.01","0.02","0.05","0.08","14.3682"
"28.json","18","25.0","14","3","11","6","3","28","5","23","13","5","3","3","0.0","0.02","0.05","0.1","0.18","12.1822"
"29.json","18","25.0","19","5","14","11","5","37","8","29","24","8","3","4","0.0","0.01","0.03","0.07","0.12","13.6922"
"3.json","18","25.0","11","2","9","4","2","24","4","20","10","4","4","2","0.0","0.01","0.04","0.1","0.17","12.2002"
"30.json","18","25.0","19","5","14","11","5","37","8","29","24","8","3","4","0.0","0.01","0.02","0.06","0.11","13.827538439999998"
"31.json","18","25.0","22","7","15","16","7","43","11","32","35","11","3","5","0.0","0.01","0.02","0.05","0.08","14.6546"
"32.json","18","25.0","9","1","8","2","1","16","1","15","3","1","5","1","0.0","0.02","0.06","0.12","0.21","11.35974144"
"33.json","18","25.0","12","2","10","4","2","23","3","20","8","3","4","2","0.01","0.02","0.06","0.12","0.19","11.7243"
"34.json","18","25.0","12","2","10","4","2","23","3","20","8","3","4","2","0.01","0.02","0.06","0.11","0.19","11.75633534"
"35.json","18","25.0","14","3","11","6","3","28","5","23","13","5","3","3","0.0","0.02","0.05","0.1","0.18","12.097330920000001"
"36.json","18","25.0","15","3","12","7","3","28","4","24","14","4","4","2","0.0","0.01","0.03","0.07","0.13","13.049350450143999"
"37.json","18","25.0","17","4","13","9","4","32","6","26","19","6","4","3","0.0","0.01","0.03","0.07","0.13","13.5453"
"38.json","18","25.0","18","4","14","9","4","35","6","29","19","6","3","3","0.0","0.01","0.03","0.07","0.12","13.453409870090027"
"39.json","18","25.0","19","5","14","11","5","37","8","29","24","8","3","4","0.0","0.01","0.02","0.06","0.11","13.78150906"
"4.json","18","25.0","9","1","8","2","1","19","2","17","5","2","5","1","0.0","0.02","0.06","0.12","0.21","11.4064"
"40.json","18","25.0","15","3","12","7","3","28","4","24","14","4","4","2","0.0","0.01","0.03","0.07","0.13","13.193"
"41.json","18","25.0","18","4","14","9","4","35","6","29","19","6","3","3","0.0","0.01","0.03","0.06","0.12","13.487551267068001"
"42.json","18","25.0","17","4","13","9","4","32","6","26","19","6","4","3","0.0","0.01","0.03","0.07","0.12","13.5402386"
"43.json","18","25.0","19","5","14","11","5","37","8","29","24","8","3","4","0.0","0.01","0.03","0.06","0.12","13.683097510253415"
"44.json","18","25.0","19","5","14","12","5","37","7","30","25","7","3","3","0.0","0.01","0.02","0.05","0.1","14.2074"
"45.json","18","25.0","21","6","15","14","6","41","9","32","30","9","3","4","0.0","0.01","0.02","0.05","0.09","14.55253661950205"
"46.json","18","25.0","21","6","15","14","6","41","9","32","30","9","3","4","0.0","0.01","0.02","0.05","0.09","14.43444148"
"47.json","18","25.0","22","7","15","16","7","43","11","32","35","11","3","5","0.0","0.01","0.02","0.05","0.09","14.775671948288"
"48.json","18","25.0","11","2","9","4","2","19","2","17","6","2","4","2","0.0","0.02","0.06","0.12","0.21","11.570619466183999"
"49.json","18","25.0","17","4","13","9","4","31","5","26","17","5","3","3","0.0","0.01","0.03","0.08","0.13","13.2064"
"5.json","18","25.0","11","2","9","4","2","23","4","19","10","4","5","2","0.0","0.01","0.05","0.1","0.18","12.0972"
"50.json","18","25.0","17","4","13","9","4","31","5","26","17","5","3","3","0.0","0.01","0.04","0.07","0.12","13.388085515433893"
"51.json","18","25.0","21","6","15","14","6","40","8","32","28","8","2","4","0.0","0.01","0.02","0.05","0.09","14.41867364"
"52.json","18","25.0","17","4","13","9","4","31","5","26","17","5","3","3","0.0","0.01","0.04","0.07","0.13","13.4431"
"53.json","18","25.0","19","5","14","12","5","35","7","28","24","7","3","4","0.0","0.01","0.02","0.06","0.1","14.208540791904413"
"54.json","18","25.0","22","6","16","14","6","42","8","34","28","8","2","4","0.0","0.0","0.01","0.04","0.08","14.7186"
"55.json","18","25.0","23","7","16","17","7","44","10","34","35","10","2","5","0.0","0.0","0.01","0.04","0.08","15.2157"
"56.json","18","25.0","17","4","13","9","4","31","5","26","17","5","3","3","0.0","0.01","0.03","0.07","0.13","13.2288"
"57.json","18","25.0","22","6","16","14","6","42","8","34","28","8","2","4","0.0","0.0","0.02","0.04","0.08","14.767"
"58.json","18","25.0","19","5","14","12","5","35","7","28","24","7","3","4","0.0","0.01","0.03","0.06","0.1","14.1824"
"59.json","18","25.0","23","7","16","17","7","44","10","34","35","10","2","5","0.0","0.01","0.02","0.04","0.07","15.133262762320001"
"6.json","18","25.0","12","2","10","4","2","26","4","22","10","4","4","2","0.0","0.01","0.05","0.11","0.18","12.0276"
"60.json","18","25.0","21","6","15","14","6","40","8","32","28","8","2","4","0.0","0.0","0.02","0.05","0.09","14.5536"
"61.json","18","25.0","23","7","16","17","7","44","10","34","35","10","2","5","0.0","0.0","0.02","0.04","0.07","15.2596"
"62.json","18","25.0","23","7","16","17","7","44","10","34","35","10","2","5","0.0","0.0","0.01","0.03","0.07","15.23291072"
"63.json","18","25.0","24","8","16","20","8","46","12","34","42","12","2","6","0.0","0.0","0.01","0.03","0.07","15.4493"
"64.json","18","25.0","9","1","8","2","1","16","1","15","3","1","5","1","0.01","0.02","0.06","0.13","0.22","11.3524"
"65.json","18","25.0","15","3","12","7","3","28","4","24","14","4","4","2","0.0","0.01","0.04","0.08","0.14","13.121108047719998"
"66.json","18","25.0","15","3","12","7","3","28","4","24","14","4","4","2","0.0","0.01","0.04","0.08","0.14","13.1217"
"67.json","18","25.0","19","5","14","12","5","37","7","30","25","7","3","3","0.0","0.01","0.02","0.06","0.1","14.231646582143998"
"68.json","18","25.0","12","2","10","4","2","23","3","20","8","3","4","2","0.0","0.02","0.06","0.12","0.2","11.721035257293245"
