"name","credits","difficulty","complexity","blocking","delay","centrality","reachability","term_complexity","term_blocking","term_delay","term_centrality","term_reachability","free","edges","gradRate3","gradRate4","gradRate5","gradRate6","gradRate7","averageTTD"
"130.json","18","97.5","12","2","10","4","2","23","3","20","8","3","4","2","1.0","1.0","1.0","1.0","0.0","2.1474"
"131.json","18","97.5","14","3","11","6","3","28","5","23","13","5","3","3","0.99","1.0","0.0","0.0","0.0","2.141"
"132.json","18","97.5","15","3","12","7","3","28","4","24","14","4","4","2","0.93","1.0","1.0","1.0","0.0","3.0772"
"133.json","18","97.5","17","4","13","9","4","32","6","26","19","6","4","3","0.93","1.0","1.0","1.0","0.0","3.0763"
"134.json","18","97.5","18","4","14","9","4","35","6","29","19","6","3","3","0.92","1.0","1.0","1.0","0.0","3.08761544"
"135.json","18","97.5","19","5","14","11","5","37","8","29","24","8","3","4","0.93","1.0","1.0","1.0","0.0","3.07681526"
"136.json","18","97.5","15","3","12","7","3","28","4","24","14","4","4","2","0.93","1.0","1.0","0.0","0.0","3.0767"
"137.json","18","97.5","18","4","14","9","4","35","6","29","19","6","3","3","0.93","1.0","1.0","0.0","0.0","3.0778"
"138.json","18","97.5","17","4","13","9","4","32","6","26","19","6","4","3","0.93","1.0","1.0","1.0","1.0","3.08021534"
"139.json","18","97.5","19","5","14","11","5","37","8","29","24","8","3","4","0.92","1.0","1.0","0.0","0.0","3.08461556"
"14.json","18","97.5","13","3","10","6","3","28","6","22","15","6","4","3","0.95","1.0","1.0","1.0","0.0","3.0536"
"140.json","18","97.5","19","5","14","12","5","37","7","30","25","7","3","3","0.9","0.99","1.0","0.0","0.0","3.1016"
"141.json","18","97.5","21","6","15","14","6","41","9","32","30","9","3","4","0.9","1.0","1.0","0.0","0.0","3.09901072"
"142.json","18","97.5","21","6","15","14","6","41","9","32","30","9","3","4","0.9","1.0","1.0","1.0","0.0","3.10222032"
"143.json","18","97.5","22","7","15","16","7","43","11","32","35","11","3","5","0.9","0.99","1.0","1.0","0.0","3.1061"
"144.json","18","97.5","12","2","10","4","2","20","2","18","6","2","4","2","1.0","1.0","1.0","0.0","0.0","2.1522169231120003"
"145.json","18","97.5","18","4","14","9","4","32","5","27","17","5","3","3","0.93","1.0","1.0","0.0","0.0","3.0780162191797995"
"146.json","18","97.5","18","4","14","9","4","32","5","27","17","5","3","3","0.92","1.0","1.0","1.0","0.0","3.0794304433846222"
"147.json","18","97.5","22","6","16","14","6","41","8","33","28","8","2","4","0.9","0.99","1.0","0.0","0.0","3.102220444064"
"148.json","18","97.5","18","4","14","9","4","32","5","27","17","5","3","3","0.93","1.0","1.0","0.0","0.0","3.0762"
"149.json","18","97.5","22","6","16","14","6","38","8","30","28","8","3","4","0.88","0.99","1.0","1.0","0.0","3.1310204440888127"
"15.json","18","97.5","14","4","10","8","4","30","8","22","20","8","4","4","0.92","1.0","1.0","1.0","0.0","3.0894"
"150.json","18","97.5","24","6","18","14","6","44","8","36","28","8","2","4","0.86","0.99","1.0","1.0","0.0","3.1482262040888176"
"151.json","18","97.5","26","8","18","19","8","47","11","36","39","11","2","5","0.86","0.99","1.0","1.0","0.0","3.1528881366499752"
"152.json","18","97.5","18","4","14","9","4","32","5","27","17","5","3","3","0.92","1.0","1.0","0.0","0.0","3.082616043068"
"153.json","18","97.5","24","6","18","14","6","44","8","36","28","8","2","4","0.85","0.99","1.0","0.0","0.0","3.1572296452408177"
"154.json","18","97.5","22","6","16","14","6","38","8","30","28","8","3","4","0.88","0.99","1.0","0.0","0.0","3.1208"
"155.json","18","97.5","26","8","18","19","8","47","11","36","39","11","2","5","0.85","0.99","1.0","1.0","0.0","3.1544"
"156.json","18","97.5","22","6","16","14","6","41","8","33","28","8","2","4","0.91","1.0","1.0","1.0","0.0","3.09902122"
"157.json","18","97.5","26","8","18","19","8","47","11","36","39","11","2","5","0.85","0.99","1.0","1.0","0.0","3.1584247260330796"
"158.json","18","97.5","26","8","18","19","8","47","11","36","39","11","2","5","0.87","0.99","1.0","1.0","0.0","3.1422198042439997"
"159.json","18","97.5","28","10","18","24","10","50","14","36","50","14","2","6","0.86","0.99","1.0","1.0","0.0","3.1532"
"16.json","18","97.5","9","1","8","2","1","16","1","15","3","1","5","1","1.0","1.0","0.0","0.0","0.0","2.1476"
"160.json","18","97.5","11","2","9","4","2","18","2","16","6","2","5","2","1.0","1.0","1.0","0.0","0.0","2.1408"
"161.json","18","97.5","14","3","11","6","3","25","4","21","11","4","4","3","0.99","1.0","1.0","0.0","0.0","2.146"
"162.json","18","97.5","14","3","11","6","3","25","4","21","11","4","4","3","0.99","1.0","1.0","0.0","0.0","2.1488"
"163.json","18","97.5","16","4","12","8","4","30","6","24","16","6","3","4","0.99","1.0","1.0","0.0","0.0","2.1480292000000003"
"164.json","18","97.5","19","5","14","12","5","32","6","26","23","6","4","3","0.9","0.99","1.0","1.0","0.0","3.1034"
"165.json","18","97.5","21","6","15","14","6","36","8","28","28","8","4","4","0.9","0.99","1.0","1.0","1.0","3.10662960584"
"166.json","18","97.5","22","6","16","14","6","39","8","31","28","8","3","4","0.9","0.99","1.0","1.0","0.0","3.10482068"
"167.json","18","97.5","23","7","16","16","7","41","10","31","33","10","3","5","0.9","0.99","1.0","0.0","0.0","3.10862952"
"168.json","18","97.5","19","5","14","12","5","32","6","26","23","6","4","3","0.91","0.99","1.0","1.0","0.0","3.100820964136"
"169.json","18","97.5","22","6","16","14","6","39","8","31","28","8","3","4","0.9","0.99","1.0","0.0","0.0","3.105821725904"
"17.json","18","97.5","15","3","12","7","3","28","4","24","14","4","4","2","0.92","1.0","1.0","1.0","0.0","3.084030523209124"
"170.json","18","97.5","21","6","15","14","6","36","8","28","28","8","4","4","0.9","1.0","1.0","1.0","0.0","3.1042201641928275"
"171.json","18","97.5","23","7","16","16","7","41","10","31","33","10","3","5","0.9","0.99","1.0","1.0","0.0","3.10442524"
"172.json","18","97.5","24","8","16","20","8","42","10","32","40","10","3","4","0.89","0.99","1.0","1.0","0.0","3.1206"
"173.json","18","97.5","26","9","17","22","9","46","12","34","45","12","3","5","0.88","0.99","1.0","1.0","0.0","3.1268"
"174.json","18","97.5","26","9","17","22","9","46","12","34","45","12","3","5","0.88","0.99","1.0","1.0","0.0","3.130824108101563"
"175.json","18","97.5","27","10","17","24","10","48","14","34","50","14","3","6","0.87","0.99","1.0","1.0","0.0","3.13562536"
"176.json","18","97.5","13","3","10","6","3","21","3","18","9","3","4","3","0.99","1.0","0.0","0.0","0.0","2.1509"
"177.json","18","97.5","19","5","14","11","5","33","6","27","20","6","3","4","0.93","0.99","1.0","0.0","0.0","3.0792156032438363"
"178.json","18","97.5","19","5","14","11","5","33","6","27","20","6","3","4","0.92","1.0","1.0","0.0","0.0","3.07863018"
"179.json","18","97.5","23","7","16","16","7","42","9","33","31","9","2","5","0.9","0.99","1.0","1.0","0.0","3.105117863236639"
"18.json","18","97.5","15","3","12","7","3","28","4","24","14","4","4","2","0.92","0.99","1.0","1.0","0.0","3.087294898476"
"180.json","18","97.5","21","6","15","14","6","35","7","28","26","7","3","4","0.91","0.99","1.0","1.0","0.0","3.1018208440328383"
"181.json","18","97.5","23","7","16","17","7","39","9","30","33","9","3","5","0.88","0.99","1.0","1.0","1.0","3.1291"
"182.json","18","97.5","26","8","18","19","8","46","10","36","37","10","2","5","0.85","0.99","1.0","1.0","0.0","3.1585"
"183.json","18","97.5","27","9","18","22","9","48","12","36","44","12","2","6","0.86","0.99","1.0","1.0","0.0","3.1501"
"184.json","18","97.5","21","6","15","14","6","35","7","28","26","7","3","4","0.91","0.99","1.0","1.0","0.0","3.1007"
"185.json","18","97.5","26","8","18","19","8","46","10","36","37","10","2","5","0.86","0.99","1.0","1.0","0.0","3.14863088"
"186.json","18","97.5","23","7","16","17","7","39","9","30","33","9","3","5","0.87","0.99","1.0","1.0","0.0","3.1318"
"187.json","18","97.5","27","9","18","22","9","48","12","36","44","12","2","6","0.86","0.99","1.0","1.0","0.0","3.1494"
"188.json","18","97.5","26","9","17","22","9","45","11","34","43","11","2","5","0.88","0.99","1.0","1.0","0.0","3.12722636"
"189.json","18","97.5","28","10","18","25","10","49","13","36","50","13","2","6","0.86","0.99","1.0","1.0","0.0","3.15503002"
"19.json","18","97.5","19","5","14","12","5","37","7","30","25","7","3","3","0.91","1.0","1.0","1.0","0.0","3.0994"
"190.json","18","97.5","28","10","18","25","10","49","13","36","50","13","2","6","0.86","0.99","1.0","1.0","0.0","3.1478"
"191.json","18","97.5","29","11","18","28","11","51","15","36","57","15","2","7","0.86","0.99","1.0","1.0","0.0","3.146912909168"
"192.json","18","97.5","11","2","9","4","2","19","2","17","6","2","4","2","1.0","1.0","0.0","0.0","0.0","2.151"
"193.json","18","97.5","17","4","13","9","4","31","5","26","17","5","3","3","0.93","1.0","1.0","1.0","0.0","3.0770158431206487"
"194.json","18","97.5","17","4","13","9","4","31","5","26","17","5","3","3","0.93","1.0","1.0","1.0","0.0","3.0770302"
"195.json","18","97.5","21","6","15","14","6","40","8","32","28","8","2","4","0.9","0.99","1.0","1.0","0.0","3.1106203641688066"
"196.json","18","97.5","17","4","13","9","4","31","5","26","17","5","3","3","0.93","1.0","1.0","1.0","1.0","3.0804"
"197.json","18","97.5","19","5","14","12","5","35","7","28","24","7","3","4","0.91","0.99","1.0","1.0","0.0","3.1014"
"198.json","18","97.5","22","6","16","14","6","42","8","34","28","8","2","4","0.88","0.99","1.0","1.0","0.0","3.1246"
"199.json","18","97.5","23","7","16","17","7","44","10","34","35","10","2","5","0.88","0.99","1.0","1.0","0.0","3.1315"
"2.json","18","97.5","9","1","8","2","1","19","2","17","5","2","5","1","0.95","1.0","1.0","0.0","0.0","3.0532"
"20.json","18","97.5","12","2","10","4","2","23","3","20","8","3","4","2","1.0","1.0","1.0","0.0","0.0","2.1447"
"200.json","18","97.5","17","4","13","9","4","31","5","26","17","5","3","3","0.92","1.0","1.0","0.0","0.0","3.081615403168624"
"201.json","18","97.5","22","6","16","14","6","42","8","34","28","8","2","4","0.88","0.99","1.0","1.0","0.0","3.1242"
"202.json","18","97.5","19","5","14","12","5","35","7","28","24","7","3","4","0.9","1.0","1.0","1.0","0.0","3.1012"
"203.json","18","97.5","23","7","16","17","7","44","10","34","35","10","2","5","0.89","0.99","1.0","0.0","0.0","3.1218316849452066"
"204.json","18","97.5","21","6","15","14","6","40","8","32","28","8","2","4","0.9","0.99","1.0","1.0","0.0","3.103"
"205.json","18","97.5","23","7","16","17","7","44","10","34","35","10","2","5","0.88","0.99","1.0","1.0","0.0","3.1314"
"206.json","18","97.5","23","7","16","17","7","44","10","34","35","10","2","5","0.89","0.99","1.0","1.0","0.0","3.1160205999999997"
"207.json","18","97.5","24","8","16","20","8","46","12","34","42","12","2","6","0.88","0.99","1.0","1.0","0.0","3.1322"
"208.json","18","97.5","13","3","10","6","3","21","3","18","9","3","4","3","1.0","1.0","1.0","0.0","0.0","2.140739531247638"
"209.json","18","97.5","21","6","15","14","6","35","7","28","26","7","3","4","0.91","0.99","1.0","1.0","0.0","3.1003"
"21.json","18","97.5","17","4","13","9","4","32","6","26","19","6","4","3","0.93","1.0","1.0","1.0","0.0","3.0786"
"210.json","18","97.5","21","6","15","14","6","35","7","28","26","7","3","4","0.9","0.99","1.0","1.0","0.0","3.10482006"
"211.json","18","97.5","26","9","17","22","9","45","11","34","43","11","2","5","0.88","0.99","1.0","1.0","0.0","3.1316"
"212.json","18","97.5","19","5","14","11","5","33","6","27","20","6","3","4","0.92","1.0","1.0","0.0","0.0","3.0832"
"213.json","18","97.5","23","7","16","17","7","39","9","30","33","9","3","5","0.88","0.99","1.0","1.0","0.0","3.131"
"214.json","18","97.5","26","8","18","19","8","46","10","36","37","10","2","5","0.86","0.99","1.0","1.0","0.0","3.1513"
"215.json","18","97.5","28","10","18","25","10","49","13","36","50","13","2","6","0.86","0.99","1.0","1.0","1.0","3.148431006004"
"216.json","18","97.5","19","5","14","11","5","33","6","27","20","6","3","4","0.93","1.0","1.0","0.0","0.0","3.074"
"217.json","18","97.5","26","8","18","19","8","46","10","36","37","10","2","5","0.86","0.99","1.0","1.0","0.0","3.1477"
"218.json","18","97.5","23","7","16","17","7","39","9","30","33","9","3","5","0.88","0.99","1.0","1.0","0.0","3.1308"
"219.json","18","97.5","28","10","18","25","10","49","13","36","50","13","2","6","0.86","0.99","1.0","1.0","0.0","3.1532295599999998"
"22.json","18","97.5","18","4","14","9","4","35","6","29","19","6","3","3","0.92","1.0","1.0","0.0","0.0","3.0798"
"220.json","18","97.5","23","7","16","16","7","42","9","33","31","9","2","5","0.9","0.99","1.0","0.0","0.0","3.1056"
"221.json","18","97.5","27","9","18","22","9","48","12","36","44","12","2","6","0.85","0.99","1.0","1.0","0.0","3.1578"
"222.json","18","97.5","27","9","18","22","9","48","12","36","44","12","2","6","0.86","0.99","1.0","1.0","0.0","3.14942112"
"223.json","18","97.5","29","11","18","28","11","51","15","36","57","15","2","7","0.87","0.99","1.0","1.0","0.0","3.145829311750296"
"224.json","18","97.5","13","3","10","6","3","21","3","18","9","3","4","3","1.0","1.0","1.0","0.0","0.0","2.149509627446129"
"225.json","18","97.5","19","5","14","11","5","33","6","27","20","6","3","4","0.92","1.0","1.0","1.0","0.0","3.0814163230806337"
"226.json","18","97.5","19","5","14","11","5","33","6","27","20","6","3","4","0.92","1.0","1.0","0.0","0.0","3.0808299019254894"
"227.json","18","97.5","23","7","16","16","7","42","9","33","31","9","2","5","0.91","0.99","1.0","1.0","0.0","3.098829884224"
"228.json","18","97.5","21","6","15","14","6","35","7","28","26","7","3","4","0.9","1.0","1.0","1.0","0.0","3.1088161659803855"
"229.json","18","97.5","23","7","16","17","7","39","9","30","33","9","3","5","0.89","0.99","1.0","0.0","0.0","3.1186262"
"23.json","18","97.5","21","6","15","14","6","41","9","32","30","9","3","4","0.91","1.0","1.0","1.0","0.0","3.0992"
"230.json","18","97.5","26","8","18","19","8","46","10","36","37","10","2","5","0.85","0.99","1.0","1.0","0.0","3.15782954"
"231.json","18","97.5","27","9","18","22","9","48","12","36","44","12","2","6","0.85","0.99","1.0","1.0","0.0","3.165221763233196"
"232.json","18","97.5","21","6","15","14","6","35","7","28","26","7","3","4","0.91","1.0","1.0","0.0","0.0","3.0966"
"233.json","18","97.5","26","8","18","19","8","46","10","36","37","10","2","5","0.86","0.99","1.0","1.0","0.0","3.1472315659079997"
"234.json","18","97.5","23","7","16","17","7","39","9","30","33","9","3","5","0.88","0.99","1.0","1.0","0.0","3.1312"
"235.json","18","97.5","27","9","18","22","9","48","12","36","44","12","2","6","0.87","0.99","1.0","1.0","0.0","3.136"
"236.json","18","97.5","26","9","17","22","9","45","11","34","43","11","2","5","0.87","0.99","1.0","1.0","0.0","3.13522624"
"237.json","18","97.5","28","10","18","25","10","49","13","36","50","13","2","6","0.86","0.99","1.0","1.0","0.0","3.1496296862012008"
"238.json","18","97.5","28","10","18","25","10","49","13","36","50","13","2","6","0.86","0.99","1.0","1.0","0.0","3.1536270452479997"
"239.json","18","97.5","29","11","18","28","11","51","15","36","57","15","2","7","0.86","0.99","1.0","1.0","0.0","3.14622916586235"
"24.json","18","97.5","12","2","10","4","2","23","3","20","8","3","4","2","1.0","1.0","0.0","0.0","0.0","2.1455"
"240.json","18","97.5","14","4","10","8","4","22","4","18","12","4","4","4","0.99","1.0","1.0","0.0","0.0","2.1534"
"241.json","18","97.5","22","7","15","16","7","36","8","28","29","8","3","5","0.9","0.99","1.0","1.0","0.0","3.107219765976845"
"242.json","18","97.5","22","7","15","16","7","36","8","28","29","8","3","5","0.9","0.99","1.0","0.0","0.0","3.10703068"
"243.json","18","97.5","27","10","17","24","10","46","12","34","46","12","2","6","0.87","0.99","1.0","1.0","0.0","3.1372"
"244.json","18","97.5","22","7","15","16","7","36","8","28","29","8","3","5","0.9","1.0","1.0","1.0","0.0","3.103"
"245.json","18","97.5","24","8","16","20","8","40","10","30","38","10","3","6","0.88","0.99","1.0","0.0","0.0","3.1274"
"246.json","18","97.5","28","10","18","24","10","48","12","36","46","12","2","6","0.87","0.99","1.0","1.0","0.0","3.1448293825818334"
"247.json","18","97.5","29","11","18","28","11","50","14","36","55","14","2","7","0.86","0.99","1.0","1.0","0.0","3.1580292458331725"
"248.json","18","97.5","22","7","15","16","7","36","8","28","29","8","3","5","0.9","0.99","1.0","0.0","0.0","3.1086"
"249.json","18","97.5","28","10","18","24","10","48","12","36","46","12","2","6","0.86","0.99","1.0","1.0","0.0","3.15402744"
"25.json","18","97.5","18","4","14","9","4","35","6","29","19","6","3","3","0.93","1.0","1.0","0.0","0.0","3.0744"
"250.json","18","97.5","24","8","16","20","8","40","10","30","38","10","3","6","0.89","0.99","1.0","0.0","0.0","3.1214"
"251.json","18","97.5","29","11","18","28","11","50","14","36","55","14","2","7","0.86","0.99","1.0","1.0","0.0","3.1507547023315405"
"252.json","18","97.5","27","10","17","24","10","46","12","34","46","12","2","6","0.88","0.99","1.0","1.0","0.0","3.1246"
"253.json","18","97.5","29","11","18","28","11","50","14","36","55","14","2","7","0.86","0.99","1.0","1.0","0.0","3.1476316058491665"
"254.json","18","97.5","29","11","18","28","11","50","14","36","55","14","2","7","0.87","0.99","1.0","0.0","0.0","3.1398249199999997"
"255.json","18","97.5","30","12","18","32","12","52","16","36","64","16","2","8","0.86","0.99","1.0","1.0","0.0","3.157764143132283"
"26.json","18","97.5","17","4","13","9","4","32","6","26","19","6","4","3","0.92","1.0","1.0","0.0","0.0","3.0858148"
"27.json","18","97.5","21","6","15","14","6","41","9","32","30","9","3","4","0.9","0.99","1.0","1.0","0.0","3.101"
"28.json","18","97.5","14","3","11","6","3","28","5","23","13","5","3","3","1.0","1.0","0.0","0.0","0.0","2.145"
"29.json","18","97.5","19","5","14","11","5","37","8","29","24","8","3","4","0.92","1.0","1.0","1.0","0.0","3.0802"
"3.json","18","97.5","11","2","9","4","2","24","4","20","10","4","4","2","0.93","1.0","1.0","0.0","0.0","3.0724"
"30.json","18","97.5","19","5","14","11","5","37","8","29","24","8","3","4","0.92","1.0","1.0","1.0","1.0","3.08201604"
"31.json","18","97.5","22","7","15","16","7","43","11","32","35","11","3","5","0.91","0.99","1.0","1.0","1.0","3.1"
"32.json","18","97.5","9","1","8","2","1","16","1","15","3","1","5","1","1.0","1.0","0.0","0.0","0.0","2.14961664"
"33.json","18","97.5","12","2","10","4","2","23","3","20","8","3","4","2","1.0","1.0","0.0","0.0","0.0","2.1493"
"34.json","18","97.5","12","2","10","4","2","23","3","20","8","3","4","2","1.0","1.0","0.0","0.0","0.0","2.13643026"
"35.json","18","97.5","14","3","11","6","3","28","5","23","13","5","3","3","0.99","1.0","1.0","0.0","0.0","2.14302"
"36.json","18","97.5","15","3","12","7","3","28","4","24","14","4","4","2","0.93","1.0","1.0","0.0","0.0","3.0772214061359997"
"37.json","18","97.5","17","4","13","9","4","32","6","26","19","6","4","3","0.92","1.0","1.0","0.0","0.0","3.0787"
"38.json","18","97.5","18","4","14","9","4","35","6","29","19","6","3","3","0.93","1.0","1.0","0.0","0.0","3.0762154442812273"
"39.json","18","97.5","19","5","14","11","5","37","8","29","24","8","3","4","0.92","1.0","1.0","0.0","0.0","3.07901574"
"4.json","18","97.5","9","1","8","2","1","19","2","17","5","2","5","1","1.0","1.0","0.0","0.0","0.0","2.1476"
"40.json","18","97.5","15","3","12","7","3","28","4","24","14","4","4","2","0.92","1.0","1.0","1.0","0.0","3.0832"
"41.json","18","97.5","18","4","14","9","4","35","6","29","19","6","3","3","0.93","1.0","1.0","1.0","0.0","3.078027286052"
"42.json","18","97.5","17","4","13","9","4","32","6","26","19","6","4","3","0.93","1.0","1.0","1.0","0.0","3.08041664"
"43.json","18","97.5","19","5","14","11","5","37","8","29","24","8","3","4","0.92","1.0","1.0","1.0","0.0","3.0876156054572106"
"44.json","18","97.5","19","5","14","12","5","37","7","30","25","7","3","3","0.9","1.0","1.0","0.0","0.0","3.1018"
"45.json","18","97.5","21","6","15","14","6","41","9","32","30","9","3","4","0.9","1.0","1.0","1.0","0.0","3.105417523121092"
"46.json","18","97.5","21","6","15","14","6","41","9","32","30","9","3","4","0.9","0.99","1.0","1.0","0.0","3.10622036"
"47.json","18","97.5","22","7","15","16","7","43","11","32","35","11","3","5","0.9","1.0","1.0","0.0","0.0","3.104229923328"
"48.json","18","97.5","11","2","9","4","2","19","2","17","6","2","4","2","0.99","1.0","1.0","0.0","0.0","2.1448286039999997"
"49.json","18","97.5","17","4","13","9","4","31","5","26","17","5","3","3","0.93","1.0","1.0","1.0","0.0","3.0736"
"5.json","18","97.5","11","2","9","4","2","23","4","19","10","4","5","2","0.95","1.0","1.0","0.0","0.0","3.0512"
"50.json","18","97.5","17","4","13","9","4","31","5","26","17","5","3","3","0.93","1.0","1.0","1.0","0.0","3.07763072540905"
"51.json","18","97.5","21","6","15","14","6","40","8","32","28","8","2","4","0.91","1.0","1.0","1.0","0.0","3.0946202"
"52.json","18","97.5","17","4","13","9","4","31","5","26","17","5","3","3","0.93","1.0","1.0","0.0","0.0","3.0751"
"53.json","18","97.5","19","5","14","12","5","35","7","28","24","7","3","4","0.9","1.0","1.0","0.0","0.0","3.1010214439531953"
"54.json","18","97.5","22","6","16","14","6","42","8","34","28","8","2","4","0.88","0.99","1.0","1.0","0.0","3.133"
"55.json","18","97.5","23","7","16","17","7","44","10","34","35","10","2","5","0.87","0.99","1.0","0.0","0.0","3.1343"
"56.json","18","97.5","17","4","13","9","4","31","5","26","17","5","3","3","0.93","1.0","1.0","1.0","0.0","3.0748"
"57.json","18","97.5","22","6","16","14","6","42","8","34","28","8","2","4","0.88","0.99","1.0","0.0","0.0","3.1302"
"58.json","18","97.5","19","5","14","12","5","35","7","28","24","7","3","4","0.91","1.0","1.0","1.0","0.0","3.091"
"59.json","18","97.5","23","7","16","17","7","44","10","34","35","10","2","5","0.88","0.99","1.0","1.0","0.0","3.13062372524"
"6.json","18","97.5","12","2","10","4","2","26","4","22","10","4","4","2","0.95","1.0","1.0","1.0","0.0","3.0532"
"60.json","18","97.5","21","6","15","14","6","40","8","32","28","8","2","4","0.9","1.0","1.0","1.0","0.0","3.1008"
"61.json","18","97.5","23","7","16","17","7","44","10","34","35","10","2","5","0.89","0.99","1.0","0.0","0.0","3.1212"
"62.json","18","97.5","23","7","16","17","7","44","10","34","35","10","2","5","0.88","0.99","1.0","1.0","0.0","3.12582016"
"63.json","18","97.5","24","8","16","20","8","46","12","34","42","12","2","6","0.88","0.99","1.0","1.0","0.0","3.1291"
"64.json","18","97.5","9","1","8","2","1","16","1","15","3","1","5","1","1.0","1.0","0.0","0.0","0.0","2.1568"
"65.json","18","97.5","15","3","12","7","3","28","4","24","14","4","4","2","0.92","1.0","1.0","0.0","0.0","3.0794160833279998"
"66.json","18","97.5","15","3","12","7","3","28","4","24","14","4","4","2","0.93","1.0","1.0","1.0","0.0","3.0779"
"67.json","18","97.5","19","5","14","12","5","37","7","30","25","7","3","3","0.9","1.0","1.0","0.0","0.0","3.1072251640319997"
