"STUDENT_ID","FINAL_GRADE_RECEIVED","GPA","GENDER"
"432423632c0c8377a31274ed2e5ebfc7","W",0.0,"F"
"432423632c0c8377a31274ed2e5ebfc7","W",1.778666667,"F"
"b5158f884a145d8cbb442b06b67dc87b","A-",3.687647059,"M"
"ecffb61f12a3cfd2deb993c644c4b4fa","A-",2.764285714,"F"
"ecffb61f12a3cfd2deb993c644c4b4fa","A-",2.764285714,"F"
"d6856b69cd395ad0ff1f7ffd3e052003","A",3.929285714,"M"
"2f77724a80aa3954a051271921d864e6","B-",3.645625,"F"
"73e29d94957f9d356d1f15e7c3c69fcc","B",1.5,"F"
"dad00592bd973b195c4bdbbed2a0c003","W",0.0,"F"
"dc44c14fb604dc3b4b775a285fcfa357","B-",3.202,"F"
"4883d3f5879a3d81ade8787728a6162c","F",2.734,"M"
"4883d3f5879a3d81ade8787728a6162c","F",2.734,"M"
"4883d3f5879a3d81ade8787728a6162c","F",2.204615385,"M"
"4883d3f5879a3d81ade8787728a6162c","F",2.204615385,"M"
"35b5fdfa38111704a5707e138e6114c1","W",0.0,"F"
"8965094502a82e832ee88ef4bba3bde5","W",0.0,"M"
"a05c17e3f3f5083b53305a9e18b158e9","C",2.0,"F"
"a05c17e3f3f5083b53305a9e18b158e9","C",1.776666667,"F"
"fbc53ba2f374ff8253aaa7191f034353","B",3.25,"F"
"98a5b39247484c1eb26d032cbb03f93f","B",2.923076923,"M"
"50449c322ce64b993cb893333c604a11","C",3.25,"M"
"36bb8e42da809d47a3bec70098aba836","B+",3.11,"M"
"5b2d16c54cfe00aee70c38b417202843","W",3.17,"F"
"d1f821f2fd72a4f4de53bd949f8a62a0","A",4.066,"F"
"c8f8df3c48becb792cb036cb767377ff","B+",3.598,"M"
"35c03019b3faaf535bc8062d30d91a85","B-",2.813125,"F"
"b3bf2ff179cc43e4573e4f5b698bb3bc","B-",2.134,"M"
"42fbad356a620d38e1f23c745cfbdae1","B-",1.835,"M"
"c09143b63934c28dd60bd33a13014a2d","B+",2.831,"F"
"c725a6307e7e0e7c721fd14ad13222a9","C",2.0825,"M"
"4346a789ecf5432e98985aa223a461a7","B",2.611666667,"F"
"27a85942d16dc7ec3caff55d3e2aa8d5","A+",3.932,"F"
"fc3c6b9ca675e83ad4d999af9bdd849b","C+",1.666,"F"
"7b6187d67f27bf189a5594d4d0362e72","W",0.0,"F"
"d0259f3ddb7f1eda46dacf2a7a902536","F",1.768461538,"F"
"d0259f3ddb7f1eda46dacf2a7a902536","W",0.0,"F"
"984562d79203bb947cefb086df702061","B",3.0,"F"
"99998f95dddab32373a93fec82511a4a","A",3.866,"M"
"4773aaff18624e51f91116ace87a47ea","A",2.5,"F"
"53891b5135b00c206a3dae91d1a46b36","A-",2.4,"M"
"8bdd1ae503d96cfe7c172fa5dbee3331","A+",3.4375,"F"
"1593801e71e1653b82669e17d34ca2bb","B",3.307692308,"F"
"1593801e71e1653b82669e17d34ca2bb","D",2.0,"F"
"233fa07b457bb0a9c99046ac1be84261","A-",3.1675,"F"
"118ac00d916b5d300eb25008cfd80b96","A-",3.934,"F"
"73b13b8536ca075984ef655df31c5db1","A-",3.355,"M"
"cb6dbaf13e3ebd7fc56aa7fc58a7be6a","A",3.962777778,"F"
"458886791414429a6153a7d36afd0336","A+",3.133,"F"
"5e8d39cac844716c459187c4eeb05197","D",3.0,"F"
"044b752745dbafa41c53fe9df5403065","B-",3.1675,"F"
"dff4db841cdeac707e43aff5b113376c","A",3.512,"F"
"853e8df392c1a3ac9c8e2585e71fc4ce","A",4.0,"F"
"25d9043a060da1131d574b6c9b22f409","A-",0.9175,"M"
