"STUDENT_ID","FINAL_GRADE_RECEIVED","GPA","GENDER"
"f2884558711c7c7c5b09793132b0a403","A-",2.668461538,"M"
"c97defbde7a8c93822077c63738d7b54","B+",3.235714286,"M"
"3daf975a52ee794438f62684d2999a43","A",3.199,"F"
"de499d5163688900158f660b83076fe5","B",3.072142857,"F"
"64c79b20afbcc16f9128450ad3ef78f9","B",3.047142857,"M"
"e90d277d8c9a13e19b0e1753d2075176","B",2.571428571,"M"
"3ca35b6750806db414b03001f6163ad4","B+",3.022857143,"M"
"723a2667121e42fa83896ce5e19b239e","A",3.611666667,"M"
"1c5d4784b7f2192bdfd0a514bdc8f5ee","A-",3.556666667,"M"
"478a02ba9d1daf3df3fe2e6930e707d2","C",2.666428571,"M"
"88d42efa39f6b269fd97055170e6d2c4","A",4.066,"M"
"21f0b1b21732a64da22311bf92cdedc9","B+",2.6675,"M"
"5e25b39dc7371ff528b8ced9726732dd","B+",3.546428571,"M"
"209e18af9af2d57423c190be83b54668","B+",3.313333333,"M"
"88faf8cdbb96b0a18fa952d45236c3b3","A-",3.466666667,"M"
"e9967bc8570a960c38154d861af67e1f","C",2.356428571,"M"
"95363d878c08ab64d0ade2d02148e6a2","B+",2.903571429,"M"
"5f04b9813aeffb69608771f0a8e7fba2","A-",3.711333333,"M"
"f80d14baf4236c71e1b83c3d8f92bce5","C+",2.934,"M"
"ca97afdba2d2b00d745fc7f77df701ba","B+",3.333,"M"
"b0227bc775b8f55417efe5629228d388","A-",3.616153846,"M"
"2b652602d24bac44fcc7b86a333559b5","B",3.415833333,"F"
"a43d1dfc285dad24532ce86654943254","B",3.243333333,"M"
"dc8be3525afb7d4d6055e1d4b0913946","B",3.665333333,"M"
"b37a040a06d357ffb29cbe7e99aac62c","B",2.8125,"M"
"85b8d18ab31154130b2db579767fb58f","WF",0.0,"M"
"b576b293d12cdb75f3ae632659136eb4","W",3.793846154,"F"
"caa80de80860f68a741102d773da217d","C",2.758,"M"
"5751570fc25969be1f648164170099bd","A",4.091666667,"M"
"1c81634feec34481316035cedbbc657d","A-",3.547142857,"F"
"6a8a38126cddd2f7aa545b89dc576698","B-",2.547857143,"M"
"272bf3d9670147ff59348c89bab463fa","A-",3.822941176,"M"
"2ef58bcc68752135a62ba332e15ef04d","D",2.5425,"M"
