"STUDENT_ID","FINAL_GRADE_RECEIVED","GPA","GENDER"
"6737ed0bfaebffa67f736d984166dac5","B+",3.715,"M"
"4c58b2ff8d5dac83b5e863b631a7ea44","A",4.061875,"M"
"b37a040a06d357ffb29cbe7e99aac62c","B+",3.567647059,"M"
"099cce5ad43c75c8cb5c5fdc9520dfe3","A-",3.2925,"F"
"64c79b20afbcc16f9128450ad3ef78f9","C+",3.047142857,"M"
"a43d1dfc285dad24532ce86654943254","B+",3.484615385,"M"
"00cbf4380cd438de0dfa2578e0d10cd3","B",3.666666667,"M"
"00cbf4380cd438de0dfa2578e0d10cd3","B",3.666666667,"M"
"710b6a7d0d2634de08f08072f5cd8d5a","B",3.0,"M"
"1e8d209fe7211d91896482ddc4d2ddd2","A",3.898695652,"M"
"4bccced78c15d3ece39a26705a62cc66","A",3.25,"M"
"fe4fda65546f448a88995849f2846975","A",4.0,"F"
"e3a2ade3e4864fd6835f3b76579bb40f","A+",4.22,"F"
"a96fb66434ce54d1febc56ae60b2a78b","A",4.165,"M"
"695d8d763c20fdabf3af01b5fc438c07","C",2.25,"M"
"6804d551018282a53d4b1fd7af210a93","B+",3.666666667,"F"
"5751570fc25969be1f648164170099bd","A",4.185625,"M"
"532f425266498934d43de4c6db240cda","D",1.665,"M"
"adb367d3856f6e46cdd5bd928f2de704","B+",3.617857143,"M"
"c41e87ecc371bbe14714eb711132fb32","B-",2.67,"M"
"95363d878c08ab64d0ade2d02148e6a2","B-",2.903571429,"M"
"7c3bfdf6c770c2edffd6238e51592b65","A+",4.066,"F"
"601fb9f8a598e8f967eb15672107d368","B",2.3325,"M"
"d29d38ffac40788140fe0f50750100ff","A-",3.668,"M"
"07b60eba13b881a1a44878a0179380d4","A",4.0825,"F"
"ce2b056101c7be288145a724857f7ac7","A",3.9175,"M"
"4b5d398617837a0335687db850fca1ce","B-",2.202,"M"
"bc197892e9aed7109af40a6bb59c9174","D",3.2,"M"
"880148a91d2bee73ca4062c8f77d1efe","B+",3.41625,"M"
"18a46b01181bc303f90b922f578a9b4c","B+",1.81,"M"
"781abd778c5824dbb8441c1af0cc1f74","WP",4.165,"F"
"9a160f125e6b704992af862bedce1181","B",3.2,"M"
"e091b89c60f3ad6108fa7ccaaa6c13f8","A",4.097058824,"M"
"effd4eca9d15c94742f9038fee26beda","A",3.87375,"F"
"12fca781b2a703f9d20759576612f71b","W",1.0,"M"
"54ff8d96ce7b35114d2a5e07baf6bbd9","A-",3.333333333,"F"
"bc197892e9aed7109af40a6bb59c9174","B",3.1125,"M"
"6804d551018282a53d4b1fd7af210a93","W",4.0,"F"
"2359f8b7acc5bec494f6897aeb60ef99","A+",4.33,"M"
"138d6d0e22df22780f24ce4bb28d7fd9","A",3.979375,"F"
"532f425266498934d43de4c6db240cda","W",2.33,"M"
"4ee5d7cf888f322062b7e88504b7eacb","A+",4.33,"F"
"4ee5d7cf888f322062b7e88504b7eacb","A+",0.0,"F"
"cacf3d5d664bd453ed4d7a54d4021248","A-",2.9,"F"
"ca97afdba2d2b00d745fc7f77df701ba","B",3.076153846,"M"
"ade8b77eb161b3d52212b69c7f3c187a","A",4.0,"M"
"ade8b77eb161b3d52212b69c7f3c187a","A",4.0,"M"
"bdd6151d19b9ffcb1877e53691e1346f","A",4.0,"M"
"bdd6151d19b9ffcb1877e53691e1346f","A",4.0,"M"
"a9d6a7fecd53bb9c2816818009b71d40","B+",3.275,"M"
"1fcf7a8bd05deb26ded2c1ec07d84856","B+",3.066,"F"
"bd941131d87ba26f688b010098384b7f","A",3.938125,"F"
"17c5eab32c0e22380ea06ca17e2f98d1","A-",3.385384615,"M"
"d690c8d1faf2a2208767b6e7e9814aeb","B+",3.043125,"M"
"beb1f42087c34b6c8cfdd552c052565c","B+",2.548823529,"M"
"0fe2df0e501b25cb88e2929b81deb2ca","A-",3.335,"M"
"82fd89c1f315ba0da56e64a58c48d0f6","B+",3.3325,"M"
"e5216b9b4e56c100f93a9009f26e2058","A-",3.470588235,"M"
"bfb38bb7725a366ed75c45704a653d06","C+",2.266,"M"
"7ce7456260f9e55dc2735b5d2da02050","A-",3.978,"M"
"bc051f126ddb7921d141130f4083f249","A-",3.705294118,"M"
"0a9b4b6c9bfc22a3434936ec40b4adb2","A+",4.165,"M"
"e67bb0d8af337f742e774634d280545b","A",3.5,"F"
"d3e15c0f9a0b300ff550e0d7257097a2","B-",3.4,"M"
"dc8be3525afb7d4d6055e1d4b0913946","A",3.402,"M"
"9df64963795f774a36a1645db6f0a6b3","B",2.223333333,"M"
"b2fbaf4ea9305e0c3d140a39ca0ced19","A",3.868,"F"
"abe1a54e289c79312e69eb7d5be744b0","WP",3.223333333,"F"
"c5db71f5c446538fb08910ad335efa0a","A-",3.0,"F"
"532f425266498934d43de4c6db240cda","B-",3.053846154,"M"
"7c2fb36f16d7b635617851d3e4fd4582","W",1.5,"F"
"cea6a0a105ec710dcc7b61d8b4101612","A-",3.7525,"M"
"aa4ad839c7caf6d650aeba59d51d91b2","B+",3.066,"M"
"009b3ad4c6015e996bc48ad44b1f351b","C",1.8,"M"
"441fe6378543324f5b108f6685d3fc47","A",3.332,"M"
"4f768bfc2ec42930762f465ae22eb547","B+",3.068,"F"
"20dc4bf90b13e75ada4b9c7ec28837b6","B-",3.068,"M"
"bffc5be527656468d46d78ac8ffc308f","A",4.0,"M"
"8da162621f9055e4e2eccac0625ca8e6","A+",4.0,"M"
"0bbdc802413d55296bf0be9bf83cec6b","B",3.0,"M"
"1b9df6826c8cdfafad0dcdbb41796dd4","B",2.5825,"F"
"be5136c750df8694b7f66228b23d44d5","C+",1.8325,"M"
"d59db6c5a9c58ee0b00f8d959e47c2f6","A+",4.235714286,"F"
"5ab9d7303bb1795d217ba157ad7a8dad","C",2.165,"M"
"45de492aa4426a0c21e7bf27e57357b2","W",1.0,"M"
"7892ea0838e972c32f191af13517a472","A-",3.501666667,"M"
"d9a0ed6c178a1d7a2bd0257e2688395f","C",2.875,"M"
"81f68e23478ad744954933c5cc3ba189","B",2.333333333,"M"
"b80059fd91a4aa1ef26c7d7511bdb161","C+",1.89,"M"
"dd9ba58d0121ea6ffb10567550a21c60","B",3.12625,"M"
"54f0778ff3e6741c1a58037ea34c22c3","A+",3.831666667,"F"
"2e5cd965b3831db89d6b5fda5b1ac56f","W",2.923333333,"F"
"a67846022b3808b4bf119e81fc1c5003","A",3.8325,"F"
"7c2fb36f16d7b635617851d3e4fd4582","C+",0.537692308,"F"
"56238b26c631ae3f03dd7dcd05b44a92","A-",3.201,"M"
"5b2119f35669ed74b0d7d2e6029f0187","A-",3.734,"M"
"89b87b9ccb27296a62161466c2a5b432","C+",2.691538462,"F"
"a9dc1c3d639b349cf877105b4748b49f","A",3.956875,"F"
"45de492aa4426a0c21e7bf27e57357b2","WP",0.0,"M"
"495146fc4b4c6fa8806a978674bda5e0","D",1.0,"M"
"d84478e9b2b6e6f058e07f5c464c2be3","B",3.665,"M"
"24bd7778dafe436143bf2c0f59ceee9d","A+",4.132,"M"
"fcd8fdd3c7c846320ba6e0427118fd23","B-",2.78,"M"
"6155b5ac834d1fc03a195f1ebedf3d1e","B+",2.863529412,"F"
"24f99291dfca753f47fcd74d61779523","A",3.418125,"M"
"283fb1ec971010d962acc0508de46f36","C+",2.453636364,"M"
"e678588fa9a371274559f6dede6995b0","C+",2.666666667,"F"
"8f2f8d4caf3ebbcf48558879987fa7a8","A",4.0,"M"
"2e5cd965b3831db89d6b5fda5b1ac56f","C",3.165,"F"
"5a665d9da7d38739caca816e78a088f7","B-",3.335,"M"
"0ad6b351ffe433f8af8b233399e8f900","C+",2.794615385,"M"
"9b6aca275904c051c83674f73e3184f8","WP",0.0,"M"
"d4d203b8750602da66276027e40e648a","B",3.67,"M"
"d4d203b8750602da66276027e40e648a","B",3.333333333,"M"
"3da97e87fe66b0f0a8946bab9b8ec19b","D",2.206153846,"M"
"3da97e87fe66b0f0a8946bab9b8ec19b","D",2.206153846,"M"
"e8925c61d6778ab1167bb9507c90cd57","B",3.153846154,"M"
"659c52f8c112e64c1c398fa519aaded1","C",2.64,"M"
"18c3adcd0abd88ceac72a9e39a56d1e1","B",2.666,"M"
"f450b217fbdc19ba6f3ee9eb1c27c05e","A",3.929285714,"M"
"0192013dd2ddc42c531eb99e2da6e474","A-",3.945,"F"
"06b178297ebcb78b15cf2e02cbeeae24","B",3.5,"F"
"2947d7fefd5725d756be8f9952470c64","F",0.0,"F"
"d4c7f419be9367c5681dc9b3bd802e72","B+",3.874375,"M"
"363116cbcc3a04c2856690b28492bb43","C-",2.206153846,"M"
"f80d14baf4236c71e1b83c3d8f92bce5","A",4.0,"M"
"e4e83da00c9e413d2446cbb155526b61","B+",3.538461538,"M"
"7315d1dc64dfb88b9d85d3c5b35419e3","C",3.235294118,"M"
"2497a79190f2f1fb3ddeeb3899a51f3f","A-",4.0,"F"
"fd82765c469b1fa91e461ec2806f4068","B",2.980588235,"M"
"07b72fbe3f89ef78e3951789949e15d0","WP",3.665,"F"
"803f16a637ef45d47fd05a99b4a2da35","C",2.5,"M"
"c23a173001868bddac84f80e55242e6a","A",3.8125,"M"
"3cf931d07f279ee2858befa9f70042a7","F",0.0,"M"
"9b6aca275904c051c83674f73e3184f8","WP",0.0,"M"
"851400b1e43e827c1667c86adf040faa","A",3.536153846,"M"
"191ea6a7a5915106973f21b83593015e","B",2.9175,"M"
"4a4013bcee8a5a31a9d427ab3303e691","C",0.0,"F"
"4a4013bcee8a5a31a9d427ab3303e691","C",1.902857143,"F"
"47d0e57fa804c10c557f83985f6f1ece","F",0.898461538,"M"
"c1b4c3849119d4963da0ffa20cef70f2","C+",3.415,"M"
"c1b4c3849119d4963da0ffa20cef70f2","C+",0.0,"M"
"2fea8feaae28b3eedf1edb7a4bb7a016","F",0.0,"M"
"3968075478d62045741470cd43aa461e","B",3.406666667,"M"
"5fb85688e1f469d0af4f3de3b10fe0f8","B-",3.1675,"M"
"7386b91f6b89f0cce095284141fbf633","A",3.611666667,"F"
"667965de0a3570aca60fa9d0ead26c0b","WP",3.0,"F"
"b5d7a5b301efafd7e3165d62ede12a14","A",3.666666667,"M"
"94d42908cf0bda765b3fb8780044a7c8","A",3.5,"F"
"864d43ac06db72df77d21d1053ac498a","B-",3.445,"M"
"a3da19407896edf06c3a1411c05d5136","B-",3.184545455,"M"
"e595d5e54b109faaa2122cea0f07ac2f","B",3.134,"F"
"3da97e87fe66b0f0a8946bab9b8ec19b","WP",2.37,"M"
