"STUDENT_ID","FINAL_GRADE_RECEIVED","GPA","GENDER"
"634221a9f0484abc4c64ea40c28439c6","C-",1.4175,"M"
"f13ed8940db57e335404ae6456723dd4","A",3.665,"M"
"f13ed8940db57e335404ae6456723dd4","A",3.665,"M"
"d9eeadb60027d6e035c7d80edfdd9a95","A",3.808571429,"M"
"d9eeadb60027d6e035c7d80edfdd9a95","A",3.808571429,"M"
"b836447ef1896831f5a502eeda0ecf75","F",0.0,"M"
"b836447ef1896831f5a502eeda0ecf75","W",0.0,"M"
"6b7f3be79d40e18c30f1c4f00f4b61a0","A",3.9175,"M"
"558fc99dc685608f1d9af5817a6922c4","B",1.599,"F"
"19f14029d483d419fededef8c410361d","A-",3.146875,"F"
"aa7d3684c49969218df15df77a264875","A-",3.734,"F"
"05204623391380d4b0b93ae7012add10","A",3.400666667,"M"
"be6142371245471c7c70f08e0de3174e","A-",3.89,"M"
"6ffea7923a11fde09396a68077469c04","B-",3.134,"M"
"c21d0591a72ac06227b977a3c932b2f2","A+",4.33,"F"
"c21d0591a72ac06227b977a3c932b2f2","A+",4.33,"F"
"48ce532e7b0ea5ac15cf1c11272ac26f","B-",2.976428571,"M"
"a57ea157e034242f46976c25bd030528","W",0.0,"M"
"89d074d7fea3c0651484c11d76bfbe3a","WP",3.513076923,"F"
"89d074d7fea3c0651484c11d76bfbe3a","WP",3.268,"F"
"1ee3d6d29cabcfd446d98b2d6d006a83","F",1.0,"M"
"c7bbfd9e72b834c75307df439fe7de23","C-",2.382857143,"F"
"d7f46a2a18494d1d24031cab28248bc6","W",0.0,"F"
"5b54fdb90f817f4e26de918030a11c15","A-",3.764285714,"F"
"68cf4a4eb51798894a43acf5ff4d8c87","A",4.0,"F"
"2402f8b9fcf42d6a2057f73f32c26a81","A",4.0,"F"
"c3684061d7314909f838ba6278d733b0","B",3.278333333,"F"
"c3684061d7314909f838ba6278d733b0","D+",2.5,"F"
"7b13537552573f822353b2b4905f9f95","F",0.0,"F"
"7b13537552573f822353b2b4905f9f95","F",0.0,"F"
"8135b1618d3faf60cf26dfb33af74660","B+",2.692307692,"F"
"8135b1618d3faf60cf26dfb33af74660","B+",2.692307692,"F"
"8135b1618d3faf60cf26dfb33af74660","F",0.0,"F"
"8135b1618d3faf60cf26dfb33af74660","F",0.0,"F"
"62d3119a3203add0b0739d891e24861a","W",0.0,"F"
"62d3119a3203add0b0739d891e24861a","W",0.0,"F"
"62d3119a3203add0b0739d891e24861a","C-",2.335,"F"
"62d3119a3203add0b0739d891e24861a","C-",3.0,"F"
"2869d145546f28c895bd0d5fc00608cb","B-",3.585,"M"
"79114c731e2e8afbff47c998f9ac129d","A",3.266,"F"
"ebfb7340ee648ba3de7a8c1b7ae4ee85","C+",2.645625,"M"
"812796eb93eef98cec298b09dcfd6a0f","C+",3.6,"F"
"fa061cab7ef55b394e1073783b8179a1","B",3.886666667,"M"
"350d0ad7d8ca384f0b0d53c105c2e8c1","A",4.0,"M"
"350d0ad7d8ca384f0b0d53c105c2e8c1","C+",3.5825,"M"
"9ce115cc69ac6eb0584be23896648d40","A+",4.023571429,"F"
"6737ed0bfaebffa67f736d984166dac5","A",3.715,"M"
"b93531a60a5dc0b8cc4512165d9e27b9","B",3.4725,"M"
"b581c23b8b7f74205712627dc0b030ee","B+",3.33,"F"
"39f9735b18968d779be316a887039aeb","B-",1.976923077,"F"
"021e8eae0015c2e21c6793f4a111bd1d","C+",2.998461538,"M"
"3aaed7fda1019ccfeb4bda3512a5cfef","C+",2.5,"M"
"83396c7f83396dc1a36e6b507c01da05","A",3.765294118,"F"
"5d49f1fde1bd32a7c0462a8fd4f35d55","B-",1.835,"M"
"a4bd9321eb0a0122ecff45b979efc54c","C+",2.665,"M"
"dc915fd63b670a941c5e7d70979e3efb","C+",2.4,"M"
"86f0dd4a5026494464ef2e35685c8f13","C",2.776666667,"M"
"0a710ffd9f432e0f68dbf932be85d606","A-",3.5,"F"
"9c5d58cf19c28dc788d3100ff750b21f","D+",1.572142857,"F"
"9c5d58cf19c28dc788d3100ff750b21f","D+",1.572142857,"F"
"ced6c20cf19d957a0b51c0c78b3977b0","B-",3.271875,"M"
"2759d3eaee0e9924068d0c3d7d3a4cf7","A",3.6675,"F"
"9f40b600335e2719332ff2f7fcb59ee1","A",3.868,"M"
"e518154aac09764ccdc15305a8fe2c6d","A",4.0,"F"
"b8e4d0cbdd2b32e9ae03e96c2f497b5b","A+",3.976428571,"F"
"40489029bab43581f6c17d9d72fa4260","B+",2.62375,"M"
"24d494733d9e366703c58a356fd428e3","B+",3.6,"M"
"457ba9ea75ef4a888a9f2104b9d704a0","A-",2.734,"F"
"89e1b90efaf01b021ac56c4add389593","A",2.732,"F"
"89e1b90efaf01b021ac56c4add389593","A",2.732,"F"
"51fa3d307e474e7f1bb5e88e2a8eefce","W",3.0,"F"
"10b19baeb225dcdaeaf501899a1b2e6d","B+",4.023076923,"F"
"d192b847150d53a3f116798e2523145f","W",0.0,"F"
"9dee951d195d0228bcc853302a09a665","WP",1.8325,"M"
"05718f3662a9e1a3c2e18ca13662c87b","B+",2.331538462,"M"
"79fc261462968b5930a18b17b607bdc2","C",2.331666667,"F"
"5e0bb0929146f83d811a91c293aa0c15","C+",2.6675,"F"
"d30c1fa476b71fd3e3e8148e0775352c","A-",3.333333333,"F"
"d30c1fa476b71fd3e3e8148e0775352c","A-",3.5,"F"
"5b9a6796a7de5aa6c10c59b3502b9bc3","B+",1.567,"F"
"50ddc00d0c88d3f6f03854b7f983e568","A-",3.6675,"M"
"2e9ceefa613bf06933c776d650c4fece","C",1.556666667,"M"
"53ebe3a871bedf2571ff69de0d72d17a","A+",4.33,"M"
"08353743f7f885e0904dbbf8920603b8","A-",3.666666667,"M"
"e6674d1d91a8d1c33ad090191e6aa79b","C+",2.165,"F"
"3d8e40b6735dc8e193a9fab3ff63a4b6","A+",4.33,"F"
"147f39806bf7c6ab4db852024278618c","B+",3.332,"F"
"f693cb5b78e62549899f3f82026ae7ee","B",3.67,"F"
"f693cb5b78e62549899f3f82026ae7ee","B",3.11,"F"
"64aca36465a3ab5470f5275edd2f8781","W",0.0,"M"
"1d1479b5c7e81279b59c2ccd2a7e9bb4","B",3.556666667,"M"
"4b2e08f8093131d6309abd2d9d516eb3","C",2.165,"M"
"4b2e08f8093131d6309abd2d9d516eb3","C-",1.223333333,"M"
"c0601d771eb25e56ba925da26a80dd10","C-",1.67,"F"
"fadec55e750638ad2f9d15657f10cebe","A+",4.165,"M"
"2841180bbcb7d8bb8ea4f22f6319e880","A+",3.946923077,"F"
"2841180bbcb7d8bb8ea4f22f6319e880","A+",3.946923077,"F"
"6b546ba8a63e014fec32aa5906577946","A-",3.711333333,"M"
"fd0e22baf936c0cd9dba9d5eac4c3b75","B+",2.468,"M"
"fd0e22baf936c0cd9dba9d5eac4c3b75","B+",2.468,"M"
"4508453ea97ad5812d49ffaa2e3d6f59","C+",3.5825,"F"
"0f2bdb9df9a764306864bfd4f75768da","W",0.0,"M"
"80aa57757848380d0bb697e1f2631d18","A-",3.076153846,"M"
"855672a47f6c98c6d6447fbabfaa1cd0","A-",3.78,"F"
"b386caaaf6fe5b5f994fbe7bc4fbc176","A",3.466666667,"M"
"586f131512bfb0708e8323ebcccaaee6","A-",3.5,"M"
"82eac9da5fc61b7422c37afd4b4b84d6","B+",2.0,"F"
"048da6714120a6a68e0dc99410990f30","A",3.666666667,"M"
"b9cf79dd2dc4a661868fa8cb224eb97c","B",3.5,"M"
