"STUDENT_ID","FINAL_GRADE_RECEIVED","GPA","GENDER"
"ae1c9cc7e0250ddb39098c428e965fdd","F",0.734,"F"
"ca71fa5314f7700f3eef2ca75542e512","D",2.0,"F"
"ca71fa5314f7700f3eef2ca75542e512","D",1.0,"F"
"8e662757114d7a71b51a7248d44cf457","C",2.2,"F"
"04cfd59696cf2ecb8e65688f2e51bad4","B-",2.375,"F"
"68779f7f65a8f69a8126aa7993cdefaf","F",0.0,"F"
"6a0d3102451dc28cc4575dd11a63aa9f","A-",3.439375,"M"
"d1eeb898e4033d1755fa8e5b5dacf7c2","W",0.0,"F"
"59ee4dd2ce576a5014ebbd7a396e07c2","C+",3.516666667,"F"
"92f2e33774b0f4edddeb1f9e515da43a","B",3.0,"F"
"388316c1bac4f73e7d4a25bceedef5fa","F",0.223333333,"F"
"4f9dba6e914abc286e781464a7ad3842","B",3.000769231,"F"
"3d7c017529331f4e89372d0728efb6eb","D+",1.932,"F"
"bef03cdcb2a40da410c615c0189cf248","A-",3.833125,"F"
"65c62fa39497112e332cdcff257b7c64","F",1.461538462,"F"
"f241e0e2065c2fa4539cfae00ea4f323","C-",0.715714286,"F"
"fb4280c9233d76d8f91046e4eaa4dc70","W",0.0,"F"
"06087d7eec543377550ddc3fe7bb9573","F",1.333333333,"F"
"89cf3834fc72b2e362b56f97d4263bef","B",3.0,"M"
"ff4875a2e297a58893fa270783c41e7f","C",2.2,"M"
"eddfdeabf254916aec0fa7a97be3f0fb","F",1.666666667,"F"
"bc65172e98ee4d1d3459d552935ae6ba","A",3.568823529,"F"
"c2ab45588d5e045e9c0831d8d3d4c776","A+",4.0825,"F"
"95e32a7f5d703ed5e6ffb53b77f78536","D",1.89,"F"
"95e32a7f5d703ed5e6ffb53b77f78536","D",1.89,"F"
"b57b9965d492db86c43f88d85ed4edd1","B",3.0,"F"
"b57b9965d492db86c43f88d85ed4edd1","B",3.0,"F"
"a78707c29b805cda055f47b77d69ba82","B",3.142857143,"F"
"caee4b246fb9d706ecd3174cac45c4a6","B+",3.631,"F"
"646e5758a030296c60bc78568c75558b","A+",4.0,"F"
"a4bd9321eb0a0122ecff45b979efc54c","A",3.585,"M"
"df91eb727c84c856441a2ad817a6ea1a","A",3.229230769,"F"
"2759d3eaee0e9924068d0c3d7d3a4cf7","A-",3.6675,"F"
"928c346ce8e24de87dc8991d6bc3dd8f","D-",1.6675,"F"
"24d494733d9e366703c58a356fd428e3","C+",3.573333333,"M"
"5b9a6796a7de5aa6c10c59b3502b9bc3","C",2.25,"F"
"2e9ceefa613bf06933c776d650c4fece","C+",2.165,"M"
"e95186caf79d6dae363f892a4382574e","C-",2.556666667,"M"
"858f19c8e093f016bee07e6395e50448","D",2.22,"F"
"b7dbdc318130b9b3a36a95c075f773db","B-",3.364545455,"M"
"01d7e9b1600c35aa646c922bbfa8c5ef","W",0.0,"F"
"7af91504722c8a8a6fef429a8b8e89cc","C+",3.04125,"M"
"33341398d5612e733370c475b2d0fa28","C-",2.78,"F"
"01a99148a2986832a1c0f0cb8eda34fc","W",3.43,"F"
"ffd91ea1dbbc545eb4dd70938fb50385","D+",2.691538462,"M"
"9962f31028958083f22258def689d813","D",2.030909091,"F"
"9962f31028958083f22258def689d813","D",2.030909091,"F"
"fe5e3ee274a667d9376723865ea8ff21","F",0.973846154,"F"
"5442e18a9b02b1bb7c7eafb41d528457","W",3.0,"M"
"a09b6c8313242ce4081ab111c7faf373","F",0.0,"F"
"802e172ba839f015fcb905c16872452d","A-",3.466,"F"
"0115b5bbf5bc2d28a16b7bc9a783d45d","D",2.776666667,"F"
"0115b5bbf5bc2d28a16b7bc9a783d45d","D",1.0,"F"
"b7041b876d835afe2a6bc757b1344b08","A",4.0825,"F"
"b7041b876d835afe2a6bc757b1344b08","A",4.0825,"F"
"6aab76b518e308a1fcb90d0a323301f6","F",2.5,"F"
"c3e9c7e5bfa783ff3aac5643f25d91d7","D-",2.8325,"M"
"2d7b17b0e3b0b9cb339546dc3ec74018","B-",2.688125,"F"
"45520cf6066d2efafb2e0c55862ea14f","D+",2.198,"M"
"e7516b2be7b64d44814a1740029ed7fe","B",2.732,"F"
"64a89d6124b511e11e3a09113b7049d4","C",2.0,"M"
"eba53b1eef6ec6e0a3f2af58690b8bd6","C",2.5825,"M"
"bf7b1059fbd3ae380d5c671bf1f310c4","A+",3.22,"M"
"60b2c87e70d690fcc5a7305a6cac4d1f","A",3.845384615,"M"
"44a2f3e37f64ce58ceeaed601fbc4807","A+",4.198,"F"
"03dea337fe6c738279e0a1c7700e60b3","D",2.154615385,"F"
"be063db7bc78a1c94d694e7f91712fd4","B+",2.536923077,"F"
"f949c52337073d5e9df30758222d55ef","A-",3.076923077,"M"
"f949c52337073d5e9df30758222d55ef","A-",3.076923077,"M"
"80f561e1dcfe3168f9726e5015b86176","W",1.299,"F"
"97e549e371a12b62cdd68bc9c4a5dcea","A+",4.094285714,"F"
"9f2d1314fce5505b9dc70dd04a98e431","A+",3.563076923,"M"
"f722dea4a3539bc288e299f09990456c","A+",4.152307692,"M"
"bc55faa48386a0b4dd8edf81294ee9fb","B",3.25,"M"
"da7b494a8b94314c1eafc951d59d2da4","F",0.0,"F"
"1f9e641c84c79f6cceef799bab0f09ee","A-",3.0025,"F"
"79dd9cc7bfd1b24c0ed865b2c6d84dd5","D",2.5,"F"
"4e393efc25640dbe7e7e081a1d3effb3","A+",3.716153846,"F"
"a4384826c1affd76f1f11900778b1e49","C",2.5,"F"
"9271d18b1979b912613fd77c5bd5e4b0","A",3.668,"M"
"efc97ed66f95491d0dcbead8402f22dc","B+",3.585,"M"
"e2e603b35df0a85dde1779d6018d6bbc","B+",2.866,"M"
"36d3f3699c7f3c2ecf23ddbe88e6331d","B",2.536923077,"M"
"dbc487650799cf7785ac304c6bf92109","F",0.5,"M"
"0cbf481debbfa41083e3559bae9beb85","B+",3.434615385,"F"
"b536bed8c79be36db2696ea359043026","C",2.332,"F"
"a5efd1cc9cb37e9123c0d08812a6b1dd","A",4.165,"F"
"ff03ad569d4b1885a6c67748d170b059","C-",1.585,"M"
"c4a57691d968d21d2a168f4ea55e4eaa","D",2.846153846,"F"
"c3e00996fc83d8c1fa76d247bae0dfbc","C",1.534,"F"
"972037be593b9a4299ad797f84a46960","D-",1.335,"F"
"fa731a9063361f6358f6c639831e0c6e","F",1.223333333,"F"
"d084a262e5579a2d1cab1671ee777588","C",1.153846154,"M"
"b710ecc5d04e9fc01f7b168376c7669d","W",2.998571429,"F"
"479490e6d2325b2bb85737da501ecdb8","F",2.443333333,"F"
"f74666a2495e594007715f06b97ecc34","B-",1.78,"F"
"8e297fb8e6cfb1c3257e27bb1545985b","F",0.0,"F"
"f24b3dac1c26b65003da2feff0c28058","C+",2.798,"F"
"6500fe8470438ce86cec8341193c1e5d","C+",3.165,"M"
"216104b3a4bf97d069ffdb3eaa76afda","A+",3.5825,"M"
"66d734d858abf8177d8439ae7fdf6704","F",0.223333333,"F"
"97c0f6b64bf3679f9329fa479a11be98","A+",3.976,"M"
"61add961ce582125784dc6bda47a32fa","C-",1.333333333,"F"
"8824cd15b6b685a35c4addd99f0b6262","A-",3.534,"M"
"d577c347fe5fef4dc1dd16515ca7dbf0","A+",3.132,"M"
"52ef1ddda13120e1f9410d3ca1a29f91","C",2.734,"F"
"a0cb8605f499f2bb00bd5b8ef1ce9a01","C+",2.41625,"F"
"838dbde8fe01a15150898792804ff016","F",0.0,"F"
"4b11b61c4567a85a4bd79c2557fff186","F",1.428571429,"F"
"0731559b9b20e97ce803d05df5935e45","A+",3.874375,"F"
"de3c152cccf71509fd748adba929e85d","D+",3.39625,"F"
"3f3787402d53efce995e00224001bbb3","F",1.688125,"F"
"3bf8a1730cbb28cde1a8e103698aff15","D-",0.9175,"F"
"e18e2e658ee760b3fbbcee7fe053c848","F",0.428571429,"M"
"4deaf63808dbf78e584362fbb8aefa61","A",3.758333333,"F"
"407654968bd7a62e9d6645f5ae6f67bf","F",0.776666667,"M"
"d15024a8ab26821ca884ace5cf3297bb","A",3.685294118,"F"
"72c2d626ea9e29ee26cc761348fb4c01","A+",3.999230769,"F"
"1601b1eff12a80b7b3bb29baa615f3a6","B+",3.553333333,"M"
"1601b1eff12a80b7b3bb29baa615f3a6","B+",3.553333333,"M"
"fa91cb755667b929bc767ec844a0780d","B+",3.3325,"M"
"be9c51da9007bcf4af0af63690f4f100","F",1.443333333,"F"
"17e05dcc74372320599b7cdb31705e2e","B+",2.998333333,"M"
"e97d32d590545d501983d31790e680e3","B",2.666666667,"F"
"96c7e1b3b6db0e49a9c66a3f680057b1","WP",2.89,"M"
"a841a2a3d4b582bf1ea47d9e1445b533","A+",4.135882353,"M"
"89b8b535df658a3c08c36cef367f2f45","C",3.198,"F"
"80a69f6d473051346100e707fda03cfe","B-",3.307692308,"F"
"9f6be7f10959afe9876f21ee221a964b","B-",2.668,"F"
"5f47420963ec632f3cbefdb6bff72585","D+",2.299,"M"
"82a1c07fd8273bef5c3cc7fd7786ca07","A+",4.0,"F"
"bf395e71ba78770777ec74d22a5f64b5","A-",3.689333333,"F"
"4a0ace11325d9bc9ddfc715d34b248e0","B+",3.718461538,"F"
"9d2eac0d170e550662984ac452b99fbf","B+",3.198,"M"
"fc83fa26dbefeb74ffe0c633b2157771","WP",0.89,"M"
"281ab6b574ba9552f9273801287cb885","C-",2.4175,"M"
"918b8d253b773546611ef0684b379df7","D+",1.665,"M"
"d367a1beca08b7992bdce467c1e2e6d1","A-",3.8,"F"
"335ff294f7cb3443c8018b1c2c12d68c","C-",2.86,"F"
"335ff294f7cb3443c8018b1c2c12d68c","C-",2.2525,"F"
"24f1dbd2337733a08d15672973265191","C",2.835,"F"
"6f03fa5fb07603f8ff81b6255087915b","F",0.0,"F"
"caf0fdfcb048567de9f8bbf216d959c5","A-",3.9175,"M"
"e2b16e93b8f6aa76c4c2cdf67938d9cd","A",3.908333333,"F"
"b1ef81e15d1627fa050b8cccf6e9bec4","A-",3.668,"F"
