"STUDENT_ID","FINAL_GRADE_RECEIVED","GPA","GENDER"
"e67bb0d8af337f742e774634d280545b","A+",3.5,"F"
"8da162621f9055e4e2eccac0625ca8e6","A+",3.893684211,"M"
"dc8be3525afb7d4d6055e1d4b0913946","B-",3.402,"M"
"beb1f42087c34b6c8cfdd552c052565c","A",3.563125,"M"
"823ff374766051606a817c03cf89b390","A",3.468,"M"
"e5216b9b4e56c100f93a9009f26e2058","A",3.947894737,"M"
"bc051f126ddb7921d141130f4083f249","A+",3.8325,"M"
"adb367d3856f6e46cdd5bd928f2de704","B",3.059090909,"M"
"bc197892e9aed7109af40a6bb59c9174","A",3.0825,"M"
"601fb9f8a598e8f967eb15672107d368","B",2.461538462,"M"
"ca97afdba2d2b00d745fc7f77df701ba","A",3.4175,"M"
"a3da19407896edf06c3a1411c05d5136","A-",3.901,"M"
"0ad6b351ffe433f8af8b233399e8f900","A",3.361666667,"M"
"5b2119f35669ed74b0d7d2e6029f0187","A+",3.734,"M"
"766bcc2a4a4e650c27f16caa3a3bc705","A",3.500714286,"M"
"363116cbcc3a04c2856690b28492bb43","B",3.111666667,"M"
"abe1a54e289c79312e69eb7d5be744b0","A",3.415,"F"
"d4c7f419be9367c5681dc9b3bd802e72","A",3.755333333,"M"
"d9a0ed6c178a1d7a2bd0257e2688395f","A",3.24,"M"
"b1ab9d0bd6bd0209b5fa31d5531af147","A-",3.098823529,"M"
"f4855f52183e73313f43d702e07359c4","A+",4.277894737,"M"
"fd82765c469b1fa91e461ec2806f4068","A",3.357142857,"M"
"3968075478d62045741470cd43aa461e","A",3.610555556,"M"
"6155b5ac834d1fc03a195f1ebedf3d1e","A",2.863529412,"F"
"22d9d5e9566121d9f658fa946d1912ff","A+",4.165,"M"
"659c52f8c112e64c1c398fa519aaded1","A",3.360833333,"M"
"6d239aad1fa9902ea161f037588611cd","WP",2.33,"M"
"6d239aad1fa9902ea161f037588611cd","WP",0.0,"M"
"24f99291dfca753f47fcd74d61779523","A",3.418125,"M"
"283fb1ec971010d962acc0508de46f36","B+",2.453636364,"M"
"10aa27a57f92974b297340f97f26987c","A",3.614615385,"M"
"851400b1e43e827c1667c86adf040faa","B+",3.536153846,"M"
"9b6aca275904c051c83674f73e3184f8","WP",0.0,"M"
"191ea6a7a5915106973f21b83593015e","C",2.9175,"M"
"a099e4c3ac88f18c2177efcdf1aed3ab","C",3.118823529,"M"
"f450b217fbdc19ba6f3ee9eb1c27c05e","A-",3.585,"M"
"9df64963795f774a36a1645db6f0a6b3","C",1.784285714,"M"
"9aaae0b457eb5ba1ce3efd7965ddb868","C",2.611666667,"M"
"33cb270efa25338b4b27f08a26f50038","A",3.199333333,"M"
"c888f8c23be94397010ef08e75c8cbee","C",1.9175,"M"
"d8d3b3544c06335c45dcd92ebf980e8d","B-",3.475,"M"
"982a48c6318821420b1bb1d3587c82d3","A-",3.1675,"M"
"fbea40c5eedb8c90c9bdf318ee79bffa","A-",3.423333333,"F"
"8eb12d290162a3975195bca7497fb2d2","WP",2.916666667,"M"
"803f16a637ef45d47fd05a99b4a2da35","B",2.923076923,"M"
"93bea2a97379f3ae01c8625a258b8144","B+",3.443333333,"M"
