"STUDENT_ID","FINAL_GRADE_RECEIVED","GPA","GENDER"
"b08e14311d4a967ab9aad937a0f346a7","WP",3.556666667,"M"
"9c7a25c6e44ca5b1f63f75ee2061a8d0","WP",0.0,"F"
"9b6aca275904c051c83674f73e3184f8","A-",3.335,"M"
"8da162621f9055e4e2eccac0625ca8e6","A+",3.893684211,"M"
"ad2b1d117b09a75cb0fba9e1fe2009e6","A+",3.206153846,"M"
"8b16a40951ea90feae664abd4fe94801","B",2.875,"M"
"f30e29a979550f2fc667e44b8d3bba94","C",2.468,"M"
"48127db0ffec7c7bfbbffbfa3d0d45fb","B",2.87625,"M"
"e262377c4a6515b44865fcbb1cf80cb7","C",3.095714286,"F"
"e262377c4a6515b44865fcbb1cf80cb7","C",0.0,"F"
"d794add1fec1b0377e7b11c7f298ec24","C",2.2925,"M"
"d9b0a3ac6da4b6ec06a356ded00f3d33","C-",2.392352941,"M"
"be89e3a6dc3d3622c1df812eb8b85787","B-",3.428571429,"M"
"5e353f98a8ecbf14572b30cf68534c21","A-",3.27,"M"
"57302ec36d12e40c0dc9b20122fbb24c","A",3.666666667,"F"
"57302ec36d12e40c0dc9b20122fbb24c","A",3.666666667,"F"
"7ca86d617c57340934f96569faf9d1c4","B",3.119285714,"F"
"c9a8a54c6c7023fe6aa957171a32081f","A+",4.066,"F"
"c18309d09a6fe848c306b368566481aa","WP",4.33,"M"
"c18309d09a6fe848c306b368566481aa","WP",4.33,"M"
"c7d0b9274b319a8a343ee56d56325a71","B-",2.534,"M"
"d2e41a889e09ff7128ef96ee098c4af2","WP",3.189285714,"M"
"15e22a883b87b78e068905842f1f125e","A",3.407692308,"M"
"4aaaf5e824c2a5b3d3cd5de6638971b4","A",3.874375,"F"
"7bc2bca8cd8b693e43d3d146dc0e1aae","B",3.25,"M"
"32ed60333f2ea75e516a96bda460c213","B",3.0825,"M"
"6c4de7fb3c78deda0b91215a03ce5d7b","A",3.866,"M"
"9011c9678cda2ae6333fd05794e03795","A",4.055,"M"
"c2309f37aaf64e4f62e001e4820b4111","WP",0.0,"M"
"1fe622190451567a02e649dc0040e047","C+",2.999166667,"M"
"d959d6019c57a70534d44d0e04c3a4c5","A",3.548823529,"M"
"db76429cc46b4838f1f54d7af5ef9595","B-",3.0,"M"
"b88fcb14809d019a2cd27794fad29edb","A",3.375,"M"
"d8689ff60fc334dacf0611d79cd40805","B",0.0,"M"
"d8689ff60fc334dacf0611d79cd40805","B",2.556666667,"M"
"5b2119f35669ed74b0d7d2e6029f0187","A-",3.043125,"M"
"83a379f6a269bda19487ec8b522c8a1e","C",2.0,"M"
"338c00f20ecdb708c433dd92c4643314","W",1.67,"M"
"2c3f9cc28724f70311ae4fb288bba064","B",3.499375,"F"
"ca184338fe341af79bbacef979e18f7e","A",3.835,"M"
"ca184338fe341af79bbacef979e18f7e","A",3.835,"M"
"9ad00c4f960f75d1ab441f7967367795","A-",3.208125,"M"
"9ad00c4f960f75d1ab441f7967367795","A-",3.208125,"M"
"9885e5fdc624e99f42b6a74139060739","W",3.1675,"M"
"bdcfb62c23e67258021f825f23d03b5c","A",3.646470588,"F"
"55310369836e15079cd03f4527e95140","A-",3.978,"M"
"f4855f52183e73313f43d702e07359c4","B",3.8875,"M"
"24620e62121b9c046405b94c2349c2ac","C",2.444,"M"
"2e5e77892cc6147a169dfaffbb163aa6","C-",2.538461538,"M"
"4ecf511e482c0bce0f657231979aea43","A",3.934,"M"
"be6cd41703276e5f2919b173f0022982","W",2.646,"M"
"7c93c86d80e637f9de7e361d768e9aea","A+",4.213529412,"M"
"284616a5507ab2de1bd9849aaf2da0ab","A-",3.487272727,"M"
"7c828948283330d3425630ba5def927d","B",2.95625,"F"
"deb5cccfe3b4ae3d4b425549a04946b1","C",2.438125,"M"
"01156a9cd3c63dda4699fc7b7ab5a449","A",3.998,"M"
"ac060db085cd2d7648de15da1be00609","D+",1.33,"M"
"c888f8c23be94397010ef08e75c8cbee","B",2.568,"M"
"3054f0ade9a116d0b35454189924b28f","A-",3.5575,"M"
