"STUDENT_ID","FINAL_GRADE_RECEIVED","GPA","GENDER"
"6737ed0bfaebffa67f736d984166dac5","A",3.715,"M"
"821bcd01bbbc5e0e7a1978cfe6ef6b99","C+",3.0825,"M"
"1033b587487a5bafcb63f4bcd3c8e8a5","B",3.166666667,"M"
"526c5c51d51d57beb3e9d50d382d3999","A-",3.952857143,"M"
"2b652602d24bac44fcc7b86a333559b5","A+",3.776666667,"F"
"3a0e34062ce977a2ddd50dbcb6f71dc0","B",3.483636364,"M"
"dc8be3525afb7d4d6055e1d4b0913946","B+",2.82,"M"
"1004f422e1bc679517a38f2b53a49b3a","A-",2.883571429,"F"
"8b343aaaa9d55c3e3b857ff7e53d3acc","W",0.0,"M"
"8b343aaaa9d55c3e3b857ff7e53d3acc","W",0.0,"M"
"70a806948fadd9a516391e699e2713dc","A",3.817272727,"M"
"5d162002bd5fccfc7a85d6fb3bfc75b0","C+",2.165,"M"
"abd2fd8b5ab8322ebe7a75f4f357c33d","B+",3.093571429,"M"
"0ae0debd614f99e5c6ed56ab390bc43f","A-",0.0,"M"
"0ae0debd614f99e5c6ed56ab390bc43f","A-",4.050769231,"M"
"d690c8d1faf2a2208767b6e7e9814aeb","A-",3.864117647,"M"
"441a299365145edb62117b53017076bc","B-",2.8975,"M"
"c315426f63fbcc0596ac96bf3711c510","A-",3.627058824,"M"
"0dbf0d91a7e54ce5fe979d5d1afceeb6","C",1.799,"M"
"d4e966d08a9ea028993e718265a1769e","B",3.215,"M"
"c2309f37aaf64e4f62e001e4820b4111","C",2.6,"M"
"e8c895cf4d01c5f2093e3162030cad25","A",3.762142857,"M"
"ed179e7828322e079ce9582b8479db12","A-",3.060909091,"M"
"ee3b34cb9f7ab0a27a0dd4209ea81f3d","A-",3.54,"M"
"765a0277f8519b914076fbec039c3ed3","C",2.833333333,"M"
"1b7b9209d53fb33234370d1cf320176f","A+",3.586923077,"M"
"c84495fe1a26f60aa1ebb1ff3e256f29","A-",3.89,"M"
"283fb1ec971010d962acc0508de46f36","B-",2.644285714,"M"
"f53d249b9d3a0c4a7ed6676a4f34a257","B-",2.666875,"M"
"c12a0cbb53d08e2294ae09b92dee81c0","W",3.0,"F"
"a89f18924b178e284c02c1d3959205cb","D",1.998571429,"M"
"a89f18924b178e284c02c1d3959205cb","D",1.998571429,"M"
"a89f18924b178e284c02c1d3959205cb","D",1.998571429,"M"
"0b328ca5d931dfdc931099a6e0d9b3c5","A-",2.572142857,"M"
"da06f384144c87df0314782d0fc568f4","C",2.715714286,"M"
"bd906333ac1cb7dda9cf2f9315a059aa","A-",3.778,"M"
"1b9ab7b74e972bb3c42cc31873fcd4cd","W",1.5,"M"
"1c81634feec34481316035cedbbc657d","B+",3.709333333,"F"
"bc051f126ddb7921d141130f4083f249","A-",3.222666667,"M"
"329041c336c7c7855f3595a040e61a0e","D",1.0,"M"
"1c93054d114d2ef914a16be21fbcaedf","W",0.0,"M"
"3b76ac0b530a3490b9379f4cb37d1d7a","A",3.769230769,"M"
"1c3c8fba97f705f8844e5fcfb7f00ebf","A",4.0,"M"
"62226b7c02018519695373096d064e76","A",3.980588235,"M"
"1f5d4da1417da0aa7ec71df699c1ad5b","B+",3.33,"F"
"87c110fe10853bdbe042f509fe4cf9dc","C+",1.331428571,"M"
"a16dce203d50c4178550df016e2ea5a3","C-",2.369,"F"
"b386caaaf6fe5b5f994fbe7bc4fbc176","C+",2.958125,"M"
"e67bb0d8af337f742e774634d280545b","B",3.462777778,"F"
"5a637fef212adc2cd48291515fd0675b","B",3.313888889,"M"
"701725540753fa33f90cbef6cd2c6e99","A+",4.11,"M"
"e3d18667a69f6f4073c9fd07437d0f5b","C-",2.418333333,"M"
"bc197892e9aed7109af40a6bb59c9174","C",3.2,"M"
"bad7c348044c1bc5aeb28143304d789b","A+",4.33,"M"
"5495eb2cfe8a22822d77ec9c7538157e","B",3.799333333,"M"
"0afef77667568bf43c00f63ed601ab54","B",3.688125,"M"
"68285395775cee6732a54efc9715c4b9","B",3.757777778,"F"
"22e82c58c5471be9513cd52d669f4120","C+",3.165,"M"
"6f02c961b9b2264b43282173b5f5adc5","B-",2.67,"F"
"be5588d14ea18b905df798c9da1dfb37","B",3.309285714,"M"
"fbf473cdc4ed2689771c7d1fa0d8e986","B",3.385384615,"M"
"2bf11b841efae782be9115486c3d904b","B",3.428571429,"M"
"4ede93f1a9a8679b17518f71020fe7f5","C+",3.045714286,"M"
"30577ffa151b7dc92132012bdc56da7e","A",4.0,"M"
"4fd649ec1e6e262e201a41109d3eb0a7","C",2.275882353,"M"
"7005d9395f95a4f1fecf116621c246f6","C+",0.0,"M"
"7005d9395f95a4f1fecf116621c246f6","C+",2.165,"M"
"cf4a9d236ad6ce3faabc039a6a618d62","B+",3.605882353,"M"
"80fcc3c6ee9da491c8e08d7b428f3313","B",3.0,"M"
"e5216b9b4e56c100f93a9009f26e2058","A",3.625,"M"
"7313f42c5f142f69c36cae8b7d612570","A-",3.743333333,"M"
"65fca12d5b4d43020644e687d656ee27","B",3.616153846,"M"
"1ddf9b231bbd1a4fd160322617b50a12","A+",4.235714286,"M"
"cea6a0a105ec710dcc7b61d8b4101612","C",2.785714286,"M"
"326d4c27a8df00d136f759c3cb23ee30","C",2.141428571,"M"
"326d4c27a8df00d136f759c3cb23ee30","C",2.141428571,"M"
"5de7f4ac89c610d224201067d85f1adf","B",0.0,"M"
"5de7f4ac89c610d224201067d85f1adf","B",3.461538462,"M"
"c0c2ba62649e5ea88cf4c5c3127c40bd","A+",4.33,"M"
"59ef7066535f8538fd92f79a209472d6","C",0.0,"M"
"59ef7066535f8538fd92f79a209472d6","C",2.287142857,"M"
"e4816357ec74ee07608be57c06c3b79e","WP",0.0,"M"
"4deceaab98bae42931901d57f4bbd80b","A",4.0,"M"
"56683a510daa982c7353457813feeca0","A",4.141428571,"M"
"56683a510daa982c7353457813feeca0","A",4.141428571,"M"
"10aa27a57f92974b297340f97f26987c","C",2.666666667,"M"
"1c30ac4ddf9490601d9c460957b43759","F",0.998571429,"M"
"797763605f94928e647cd8de93b817d2","D",2.33,"M"
"ca8c92919768ac8b3cd385ea6c1fec4b","C+",2.33,"M"
"674cd1ab7cedfecbb593d1729b21ddad","A+",4.33,"M"
"9c62fa03e67a0c6e1fd0a040f1f4c2f6","A-",3.67,"M"
"e073bed99bca9621ab14c01ebe7729a7","B+",3.33,"M"
"0d2fc85bf953ac60cb29b9068b0af1a2","C",3.152727273,"M"
"921c36eeaf6beee3650f738516e005d1","B",3.628888889,"M"
"c1b39afc99713be94f1c59486ec95e37","A",3.8725,"M"
